"Time (s)";"Recording (a.u.)"
1.558333333E-2;-3.998776083E-4
1.560416667E-2;-1.984821865E-4
1.562500000E-2;-9.651551954E-4
1.564583333E-2;-1.339478767E-3
1.566666667E-2;-8.401300875E-4
1.568750000E-2;-9.233217570E-4
1.570833333E-2;-1.987165539E-3
1.572916667E-2;-2.017715480E-3
1.575000000E-2;-1.198197249E-3
1.577083333E-2;-1.160338288E-3
1.579166667E-2;-1.868664869E-3
1.581250000E-2;-2.069745911E-3
1.583333333E-2;-1.521802391E-3
1.585416667E-2;-1.136444043E-3
1.587500000E-2;-9.911567904E-4
1.589583333E-2;-1.135611092E-3
1.591666667E-2;-8.807571721E-4
1.593750000E-2;7.148476288E-5
1.595833333E-2;2.970301430E-4
1.597916667E-2;-1.783980842E-4
1.600000000E-2;-1.285594499E-5
1.602083333E-2;8.212805842E-4
1.604166667E-2;1.156935701E-3
1.606250000E-2;1.052567502E-3
1.608333333E-2;1.530446345E-3
1.610416667E-2;2.083097817E-3
1.612500000E-2;1.857400872E-3
1.614583333E-2;1.522437320E-3
1.616666667E-2;1.805924345E-3
1.618750000E-2;2.444764832E-3
1.620833333E-2;2.787311561E-3
1.622916667E-2;2.616116544E-3
1.625000000E-2;2.493040403E-3
1.627083333E-2;2.997618634E-3
1.629166667E-2;3.772270167E-3
1.631250000E-2;3.520860104E-3
1.633333333E-2;2.582389163E-3
1.635416667E-2;2.829427831E-3
1.637500000E-2;3.363070777E-3
1.639583333E-2;2.622693777E-3
1.641666667E-2;2.001564717E-3
1.643750000E-2;2.522653667E-3
1.645833333E-2;2.980394987E-3
1.647916667E-2;2.507320605E-3
1.650000000E-2;1.769580645E-3
1.652083333E-2;1.774323639E-3
1.654166667E-2;2.643989632E-3
1.656250000E-2;3.197200131E-3
1.658333333E-2;2.640592866E-3
1.660416667E-2;2.408076311E-3
1.662500000E-2;3.061612602E-3
1.664583333E-2;3.174191108E-3
1.666666667E-2;2.954651602E-3
1.668750000E-2;3.368956968E-3
1.670833333E-2;3.271004418E-3
1.672916667E-2;2.114984440E-3
1.675000000E-2;1.501669060E-3
1.677083333E-2;1.644318691E-3
1.679166667E-2;1.631291467E-3
1.681250000E-2;1.369960723E-3
1.683333333E-2;1.153488061E-3
1.685416667E-2;1.033565495E-3
1.687500000E-2;6.952117546E-4
1.689583333E-2;3.804322332E-4
1.691666667E-2;3.686141281E-4
1.693750000E-2;6.070944364E-4
1.695833333E-2;9.443457820E-4
1.697916667E-2;1.098416978E-3
1.700000000E-2;1.358327339E-3
1.702083333E-2;1.650777762E-3
1.704166667E-2;1.623361488E-3
1.706250000E-2;1.573408372E-3
1.708333333E-2;1.903313911E-3
1.710416667E-2;2.186988946E-3
1.712500000E-2;1.615420217E-3
1.714583333E-2;1.043202239E-3
1.716666667E-2;1.093583996E-3
1.718750000E-2;1.528944355E-3
1.720833333E-2;1.772076124E-3
1.722916667E-2;9.552817792E-4
1.725000000E-2;3.875509137E-4
1.727083333E-2;3.338108363E-4
1.729166667E-2;6.506195496E-5
1.731250000E-2;3.369886836E-4
1.733333333E-2;9.539676830E-4
1.735416667E-2;1.281406847E-3
1.737500000E-2;1.163200010E-3
1.739583333E-2;1.217489480E-3
1.741666667E-2;1.379110967E-3
1.743750000E-2;1.272583380E-3
1.745833333E-2;1.322432770E-3
1.747916667E-2;1.355934073E-3
1.750000000E-2;1.416614046E-3
1.752083333E-2;1.568534644E-3
1.754166667E-2;1.700707129E-3
1.756250000E-2;1.540336409E-3
1.758333333E-2;1.188189490E-3
1.760416667E-2;1.194911776E-3
1.762500000E-2;1.372496132E-3
1.764583333E-2;1.770990202E-3
1.766666667E-2;2.227694029E-3
1.768750000E-2;2.206862671E-3
1.770833333E-2;2.116234275E-3
1.772916667E-2;2.449118532E-3
1.775000000E-2;2.645094646E-3
1.777083333E-2;2.364022657E-3
1.779166667E-2;2.133568516E-3
1.781250000E-2;2.131928457E-3
1.783333333E-2;2.207697136E-3
1.785416667E-2;2.426547464E-3
1.787500000E-2;2.655484946E-3
1.789583333E-2;2.575277351E-3
1.791666667E-2;2.464311197E-3
1.793750000E-2;2.276486717E-3
1.795833333E-2;2.003731672E-3
1.797916667E-2;2.078064019E-3
1.800000000E-2;2.044304274E-3
1.802083333E-2;1.967261313E-3
1.804166667E-2;2.374093747E-3
1.806250000E-2;2.829637844E-3
1.808333333E-2;2.687718254E-3
1.810416667E-2;2.661744365E-3
1.812500000E-2;3.244000021E-3
1.814583333E-2;3.314963076E-3
1.816666667E-2;2.897281433E-3
1.818750000E-2;2.869965509E-3
1.820833333E-2;3.220475512E-3
1.822916667E-2;3.252662951E-3
1.825000000E-2;3.040049458E-3
1.827083333E-2;2.917326288E-3
1.829166667E-2;2.250374295E-3
1.831250000E-2;1.618229551E-3
1.833333333E-2;1.375764026E-3
1.835416667E-2;1.137447543E-3
1.837500000E-2;1.211102121E-3
1.839583333E-2;1.242783037E-3
1.841666667E-2;1.039139461E-3
1.843750000E-2;1.031129039E-3
1.845833333E-2;1.301713637E-3
1.847916667E-2;1.268611872E-3
1.850000000E-2;8.296250599E-4
1.852083333E-2;1.010617474E-3
1.854166667E-2;1.571148168E-3
1.856250000E-2;1.460000291E-3
1.858333333E-2;1.132254140E-3
1.860416667E-2;1.112251077E-3
1.862500000E-2;1.044181525E-3
1.864583333E-2;1.012355904E-3
1.866666667E-2;1.152552431E-3
1.868750000E-2;8.670238312E-4
1.870833333E-2;1.590671454E-4
1.872916667E-2;-3.789898619E-5
1.875000000E-2;2.931393974E-4
1.877083333E-2;4.844810173E-4
1.879166667E-2;2.403818216E-4
1.881250000E-2;-2.988837659E-4
1.883333333E-2;-4.083477543E-4
1.885416667E-2;-1.102092574E-4
1.887500000E-2;-1.517721830E-4
1.889583333E-2;-3.668540739E-4
1.891666667E-2;-2.200227318E-4
1.893750000E-2;-2.439711243E-4
1.895833333E-2;-7.682617870E-4
1.897916667E-2;-8.571597282E-4
1.900000000E-2;-5.234529963E-4
1.902083333E-2;-9.120781324E-4
1.904166667E-2;-1.901007723E-3
1.906250000E-2;-2.320707776E-3
1.908333333E-2;-1.980730100E-3
1.910416667E-2;-1.673758496E-3
1.912500000E-2;-1.640413539E-3
1.914583333E-2;-1.630833838E-3
1.916666667E-2;-1.714767539E-3
1.918750000E-2;-1.886031707E-3
1.920833333E-2;-1.744703739E-3
1.922916667E-2;-1.207523514E-3
1.925000000E-2;-9.830170311E-4
1.927083333E-2;-1.368806232E-3
1.929166667E-2;-1.602303004E-3
1.931250000E-2;-1.092269202E-3
1.933333333E-2;-5.869204178E-4
1.935416667E-2;-1.084361458E-3
1.937500000E-2;-1.801896258E-3
1.939583333E-2;-1.874267124E-3
1.941666667E-2;-1.965096453E-3
1.943750000E-2;-2.502991585E-3
1.945833333E-2;-2.627112437E-3
1.947916667E-2;-1.985625830E-3
1.950000000E-2;-1.799965394E-3
1.952083333E-2;-2.638920443E-3
1.954166667E-2;-3.578024684E-3
1.956250000E-2;-3.688465804E-3
1.958333333E-2;-3.291153116E-3
1.960416667E-2;-2.880873391E-3
1.962500000E-2;-2.590849064E-3
1.964583333E-2;-2.940728795E-3
1.966666667E-2;-3.400060348E-3
1.968750000E-2;-3.680222668E-3
1.970833333E-2;-3.778422019E-3
1.972916667E-2;-3.384042298E-3
1.975000000E-2;-3.356285393E-3
1.977083333E-2;-3.905595047E-3
1.979166667E-2;-4.485810176E-3
1.981250000E-2;-4.306373186E-3
1.983333333E-2;-3.588665277E-3
1.985416667E-2;-3.679402871E-3
1.987500000E-2;-4.261562135E-3
1.989583333E-2;-4.332412966E-3
1.991666667E-2;-3.946710378E-3
1.993750000E-2;-3.581016324E-3
1.995833333E-2;-3.196509788E-3
1.997916667E-2;-2.970827743E-3
2.000000000E-2;-3.098568181E-3
2.002083333E-2;-2.811009996E-3
2.004166667E-2;-1.742171473E-3
2.006250000E-2;-1.316602458E-3
2.008333333E-2;-2.101117745E-3
2.010416667E-2;-2.137166448E-3
2.012500000E-2;-1.368442434E-3
2.014583333E-2;-1.448139083E-3
2.016666667E-2;-2.075066790E-3
2.018750000E-2;-2.046938753E-3
2.020833333E-2;-1.604388119E-3
2.022916667E-2;-2.043394605E-3
2.025000000E-2;-2.630091971E-3
2.027083333E-2;-2.539284062E-3
2.029166667E-2;-3.058010247E-3
2.031250000E-2;-3.618209856E-3
2.033333333E-2;-2.708769171E-3
2.035416667E-2;-1.631496125E-3
2.037500000E-2;-2.239101799E-3
2.039583333E-2;-3.486388130E-3
2.041666667E-2;-2.825870179E-3
2.043750000E-2;-1.047125668E-3
2.045833333E-2;-8.324906230E-4
2.047916667E-2;-1.673807157E-3
2.050000000E-2;-1.575602568E-3
2.052083333E-2;-7.630818873E-4
2.054166667E-2;-9.031061782E-4
2.056250000E-2;-1.221760758E-3
2.058333333E-2;-1.901817304E-4
2.060416667E-2;3.597842297E-4
2.062500000E-2;-6.258842768E-4
2.064583333E-2;-1.063134987E-3
2.066666667E-2;-2.222111798E-4
2.068750000E-2;5.243695341E-4
2.070833333E-2;5.321604549E-4
2.072916667E-2;3.019371943E-4
2.075000000E-2;1.787404617E-4
2.077083333E-2;2.186397760E-4
2.079166667E-2;3.272492904E-4
2.081250000E-2;1.198593964E-4
2.083333333E-2;-1.959269866E-4
2.085416667E-2;-8.314592560E-5
2.087500000E-2;-5.313956353E-5
2.089583333E-2;-7.910121349E-4
2.091666667E-2;-1.472866046E-3
2.093750000E-2;-1.509758411E-3
2.095833333E-2;-1.726784860E-3
2.097916667E-2;-2.164497739E-3
2.100000000E-2;-2.530829748E-3
2.102083333E-2;-2.770454390E-3
2.104166667E-2;-2.371313749E-3
2.106250000E-2;-1.931845327E-3
2.108333333E-2;-2.246431541E-3
2.110416667E-2;-2.275959123E-3
2.112500000E-2;-1.140969573E-3
2.114583333E-2;-3.861645819E-4
2.116666667E-2;-1.385300886E-3
2.118750000E-2;-2.156050643E-3
2.120833333E-2;-1.083968091E-3
2.122916667E-2;-6.594120350E-5
2.125000000E-2;-3.292749461E-4
2.127083333E-2;-7.800107705E-4
2.129166667E-2;-1.060163369E-3
2.131250000E-2;-1.608823775E-3
2.133333333E-2;-1.785212895E-3
2.135416667E-2;-1.230659313E-3
2.137500000E-2;-1.125798561E-3
2.139583333E-2;-1.642846852E-3
2.141666667E-2;-1.711309305E-3
2.143750000E-2;-1.390317106E-3
2.145833333E-2;-1.154172351E-3
2.147916667E-2;-9.901346639E-4
2.150000000E-2;-9.025303880E-4
2.152083333E-2;-8.040638641E-4
2.154166667E-2;-6.730776513E-4
2.156250000E-2;-6.457320997E-4
2.158333333E-2;-7.715036627E-4
2.160416667E-2;-8.106385940E-4
2.162500000E-2;-5.908073508E-4
2.164583333E-2;-5.638723960E-4
2.166666667E-2;-4.294272803E-4
2.168750000E-2;-1.351865212E-4
2.170833333E-2;-4.884664086E-4
2.172916667E-2;-7.670792402E-4
2.175000000E-2;-5.946576712E-4
2.177083333E-2;-4.779474111E-4
2.179166667E-2;-2.438359952E-4
2.181250000E-2;-3.207421687E-4
2.183333333E-2;-3.471714444E-4
2.185416667E-2;6.284505944E-4
2.187500000E-2;1.341832569E-3
2.189583333E-2;5.224408815E-4
2.191666667E-2;-1.111340898E-4
2.193750000E-2;1.228592475E-3
2.195833333E-2;2.398491604E-3
2.197916667E-2;1.635533292E-3
2.200000000E-2;1.060896204E-3
2.202083333E-2;1.810485148E-3
2.204166667E-2;2.522861119E-3
2.206250000E-2;2.360626590E-3
2.208333333E-2;1.982062124E-3
2.210416667E-2;1.632939675E-3
2.212500000E-2;1.484964858E-3
2.214583333E-2;2.040341031E-3
2.216666667E-2;2.382988110E-3
2.218750000E-2;2.237395383E-3
2.220833333E-2;2.245547250E-3
2.222916667E-2;2.490638755E-3
2.225000000E-2;2.414223272E-3
2.227083333E-2;1.996355830E-3
2.229166667E-2;2.336201025E-3
2.231250000E-2;3.175557824E-3
2.233333333E-2;3.459710395E-3
2.235416667E-2;3.072735621E-3
2.237500000E-2;2.826659475E-3
2.239583333E-2;3.196635284E-3
2.241666667E-2;3.363385797E-3
2.243750000E-2;3.249652218E-3
2.245833333E-2;3.342353506E-3
2.247916667E-2;3.518534359E-3
2.250000000E-2;3.608702449E-3
2.252083333E-2;3.370645922E-3
2.254166667E-2;2.961044433E-3
2.256250000E-2;2.907768125E-3
2.258333333E-2;3.054932458E-3
2.260416667E-2;2.797077876E-3
2.262500000E-2;2.464115154E-3
2.264583333E-2;2.683476312E-3
2.266666667E-2;2.462487901E-3
2.268750000E-2;1.520292717E-3
2.270833333E-2;1.435971819E-3
2.272916667E-2;2.125473926E-3
2.275000000E-2;2.106694272E-3
2.277083333E-2;1.164462185E-3
2.279166667E-2;1.225921733E-4
2.281250000E-2;-1.108795623E-4
2.283333333E-2;4.104878753E-4
2.285416667E-2;4.908190458E-4
2.287500000E-2;-2.980544232E-4
2.289583333E-2;-8.351661381E-4
2.291666667E-2;-8.395512123E-4
2.293750000E-2;-1.011040062E-3
2.295833333E-2;-1.124909497E-3
2.297916667E-2;-1.122929156E-3
2.300000000E-2;-1.408008975E-3
2.302083333E-2;-1.563070342E-3
2.304166667E-2;-1.482121996E-3
2.306250000E-2;-1.707550022E-3
2.308333333E-2;-1.742848894E-3
2.310416667E-2;-1.184906927E-3
2.312500000E-2;-1.055902801E-3
2.314583333E-2;-1.370469574E-3
2.316666667E-2;-1.160139102E-3
2.318750000E-2;-7.564254920E-4
2.320833333E-2;-9.913838003E-4
2.322916667E-2;-1.275078743E-3
2.325000000E-2;-9.131780243E-4
2.327083333E-2;-8.280501352E-4
2.329166667E-2;-1.152260229E-3
2.331250000E-2;-1.175321522E-3
2.333333333E-2;-1.130248304E-3
2.335416667E-2;-1.180780353E-3
2.337500000E-2;-1.283896039E-3
2.339583333E-2;-1.420418033E-3
2.341666667E-2;-1.492897281E-3
2.343750000E-2;-1.178735867E-3
2.345833333E-2;-7.699707639E-4
2.347916667E-2;-1.167990384E-3
2.350000000E-2;-1.869749394E-3
2.352083333E-2;-1.660138601E-3
2.354166667E-2;-8.737479802E-4
2.356250000E-2;-8.490084438E-4
2.358333333E-2;-1.343756216E-3
2.360416667E-2;-1.328666229E-3
2.362500000E-2;-1.138944295E-3
2.364583333E-2;-1.056956593E-3
2.366666667E-2;-9.924022015E-4
2.368750000E-2;-7.903210935E-4
2.370833333E-2;-5.459047970E-4
2.372916667E-2;-5.351254949E-4
2.375000000E-2;-5.177872372E-4
2.377083333E-2;-4.353801778E-4
2.379166667E-2;-1.995004568E-4
2.381250000E-2;8.985068416E-5
2.383333333E-2;3.804373264E-4
2.385416667E-2;6.410864298E-4
2.387500000E-2;6.302188267E-4
2.389583333E-2;6.241229130E-4
2.391666667E-2;7.039820775E-4
2.393750000E-2;7.937774062E-4
2.395833333E-2;8.122427389E-4
2.397916667E-2;1.001511700E-3
2.400000000E-2;1.158559695E-3
2.402083333E-2;7.774179685E-4
2.404166667E-2;6.467169151E-4
2.406250000E-2;8.916130755E-4
2.408333333E-2;1.046380843E-3
2.410416667E-2;9.245438268E-4
2.412500000E-2;7.485952810E-4
2.414583333E-2;9.551020921E-4
2.416666667E-2;1.151956734E-3
2.418750000E-2;1.560174511E-3
2.420833333E-2;1.902848831E-3
2.422916667E-2;1.897990936E-3
2.425000000E-2;2.109375084E-3
2.427083333E-2;1.966392854E-3
2.429166667E-2;1.734460937E-3
2.431250000E-2;1.861670869E-3
2.433333333E-2;1.951322774E-3
2.435416667E-2;1.911081257E-3
2.437500000E-2;1.574522699E-3
2.439583333E-2;1.251128037E-3
2.441666667E-2;1.302495366E-3
2.443750000E-2;1.302567543E-3
2.445833333E-2;5.462362315E-4
2.447916667E-2;-6.050938464E-5
2.450000000E-2;2.473400091E-4
2.452083333E-2;2.635881247E-4
2.454166667E-2;-2.443427802E-4
2.456250000E-2;-4.463486548E-4
2.458333333E-2;-2.836787608E-4
2.460416667E-2;-6.535414723E-4
2.462500000E-2;-1.383964671E-3
2.464583333E-2;-1.597583876E-3
2.466666667E-2;-1.759007922E-3
2.468750000E-2;-1.984671457E-3
2.470833333E-2;-2.096688142E-3
2.472916667E-2;-2.152340952E-3
2.475000000E-2;-2.076396486E-3
2.477083333E-2;-2.284127986E-3
2.479166667E-2;-2.892005490E-3
2.481250000E-2;-3.379392903E-3
2.483333333E-2;-3.152039833E-3
2.485416667E-2;-2.754974412E-3
2.487500000E-2;-3.042783355E-3
2.489583333E-2;-3.044724930E-3
2.491666667E-2;-2.543297829E-3
2.493750000E-2;-2.303335350E-3
2.495833333E-2;-2.384778112E-3
2.497916667E-2;-2.863284200E-3
2.500000000E-2;-3.040709300E-3
2.502083333E-2;-2.540991642E-3
2.504166667E-2;-1.885348931E-3
2.506250000E-2;-1.894302317E-3
2.508333333E-2;-2.840864938E-3
2.510416667E-2;-2.988952678E-3
2.512500000E-2;-2.155996393E-3
2.514583333E-2;-2.215241548E-3
2.516666667E-2;-2.658454934E-3
2.518750000E-2;-2.202100120E-3
2.520833333E-2;-2.002244350E-3
2.522916667E-2;-2.708097687E-3
2.525000000E-2;-2.336349338E-3
2.527083333E-2;-9.524394991E-4
2.529166667E-2;-1.028478495E-3
2.531250000E-2;-2.445929451E-3
2.533333333E-2;-3.084977390E-3
2.535416667E-2;-2.190690488E-3
2.537500000E-2;-7.762729074E-4
2.539583333E-2;-4.452001886E-4
2.541666667E-2;-1.832680195E-3
2.543750000E-2;-2.771492116E-3
2.545833333E-2;-1.452932833E-3
2.547916667E-2;-3.437035193E-4
2.550000000E-2;-1.140514389E-3
2.552083333E-2;-1.438100706E-3
2.554166667E-2;-1.419373002E-4
2.556250000E-2;2.896565711E-4
2.558333333E-2;-8.316716412E-4
2.560416667E-2;-1.112042926E-3
2.562500000E-2;-1.764834597E-4
2.564583333E-2;2.808251302E-4
2.566666667E-2;-3.059535811E-4
2.568750000E-2;-7.195174694E-4
2.570833333E-2;-6.845405733E-5
2.572916667E-2;2.116874093E-4
2.575000000E-2;-7.514712051E-4
2.577083333E-2;-1.274929033E-3
2.579166667E-2;-1.136848150E-4
2.581250000E-2;7.437015884E-4
2.583333333E-2;-2.837497159E-4
2.585416667E-2;-1.118558459E-3
2.587500000E-2;-4.680864513E-4
2.589583333E-2;7.293306990E-4
2.591666667E-2;1.125033246E-3
2.593750000E-2;-5.183169924E-5
2.595833333E-2;-9.153077262E-4
2.597916667E-2;6.075121928E-4
2.600000000E-2;2.232406056E-3
2.602083333E-2;1.014465466E-3
2.604166667E-2;-7.529648137E-4
2.606250000E-2;-6.773599307E-5
2.608333333E-2;1.273778616E-3
2.610416667E-2;1.073389896E-3
2.612500000E-2;6.512359832E-4
2.614583333E-2;1.181363943E-3
2.616666667E-2;1.547074877E-3
2.618750000E-2;1.522638369E-3
2.620833333E-2;1.305676182E-3
2.622916667E-2;1.000182587E-3
2.625000000E-2;1.660487032E-3
2.627083333E-2;2.133929636E-3
2.629166667E-2;1.447963412E-3
2.631250000E-2;1.456040191E-3
2.633333333E-2;2.159053460E-3
2.635416667E-2;1.754271798E-3
2.637500000E-2;6.311964244E-4
2.639583333E-2;7.853308925E-4
2.641666667E-2;1.579781412E-3
2.643750000E-2;1.266885549E-3
2.645833333E-2;9.953569388E-4
2.647916667E-2;1.147411414E-3
2.650000000E-2;1.127691823E-3
2.652083333E-2;1.909772167E-3
2.654166667E-2;2.401387552E-3
2.656250000E-2;1.475696103E-3
2.658333333E-2;1.373793930E-3
2.660416667E-2;2.380094025E-3
2.662500000E-2;2.355300123E-3
2.664583333E-2;2.225788776E-3
2.666666667E-2;3.180067288E-3
2.668750000E-2;2.944883658E-3
2.670833333E-2;1.543799764E-3
2.672916667E-2;2.198602306E-3
2.675000000E-2;3.541929647E-3
2.677083333E-2;2.730459440E-3
2.679166667E-2;2.550437115E-3
2.681250000E-2;4.291126039E-3
2.683333333E-2;3.602856072E-3
2.685416667E-2;1.013678499E-3
2.687500000E-2;2.013877966E-3
2.689583333E-2;4.874462262E-3
2.691666667E-2;4.262119997E-3
2.693750000E-2;2.012843266E-3
2.695833333E-2;2.285885625E-3
2.697916667E-2;3.954947926E-3
2.700000000E-2;3.745032474E-3
2.702083333E-2;2.192481887E-3
2.704166667E-2;2.453958150E-3
2.706250000E-2;3.921711352E-3
2.708333333E-2;3.366176737E-3
2.710416667E-2;1.681441907E-3
2.712500000E-2;2.108924557E-3
2.714583333E-2;3.941965755E-3
2.716666667E-2;4.153863061E-3
2.718750000E-2;2.948081354E-3
2.720833333E-2;2.714921487E-3
2.722916667E-2;3.230889793E-3
2.725000000E-2;3.377575427E-3
2.727083333E-2;3.680152819E-3
2.729166667E-2;3.963063005E-3
2.731250000E-2;4.087598994E-3
2.733333333E-2;4.260487854E-3
2.735416667E-2;4.026309587E-3
2.737500000E-2;3.478910308E-3
2.739583333E-2;3.413235769E-3
2.741666667E-2;4.031542223E-3
2.743750000E-2;3.739850828E-3
2.745833333E-2;2.491247840E-3
2.747916667E-2;2.233452629E-3
2.750000000E-2;2.889236901E-3
2.752083333E-2;3.203300759E-3
2.754166667E-2;2.773365006E-3
2.756250000E-2;2.188060200E-3
2.758333333E-2;1.873186557E-3
2.760416667E-2;2.106768778E-3
2.762500000E-2;2.424017759E-3
2.764583333E-2;2.052974887E-3
2.766666667E-2;2.263745759E-3
2.768750000E-2;3.142826492E-3
2.770833333E-2;2.777147107E-3
2.772916667E-2;1.691998332E-3
2.775000000E-2;2.016035374E-3
2.777083333E-2;3.338265931E-3
2.779166667E-2;3.642752301E-3
2.781250000E-2;2.949271118E-3
2.783333333E-2;2.682615304E-3
2.785416667E-2;3.088784171E-3
2.787500000E-2;3.132888116E-3
2.789583333E-2;2.578016138E-3
2.791666667E-2;2.651289804E-3
2.793750000E-2;3.391737118E-3
2.795833333E-2;2.916514408E-3
2.797916667E-2;1.651602681E-3
2.800000000E-2;1.821420621E-3
2.802083333E-2;2.364215907E-3
2.804166667E-2;1.922855270E-3
2.806250000E-2;1.409300370E-3
2.808333333E-2;1.337654307E-3
2.810416667E-2;1.329651335E-3
2.812500000E-2;8.580215508E-4
2.814583333E-2;4.531926534E-4
2.816666667E-2;9.051792440E-4
2.818750000E-2;1.779592596E-3
2.820833333E-2;1.635924214E-3
2.822916667E-2;3.929160885E-4
2.825000000E-2;3.437400737E-4
2.827083333E-2;1.765101799E-3
2.829166667E-2;2.035052516E-3
2.831250000E-2;6.981763290E-4
2.833333333E-2;6.330783945E-4
2.835416667E-2;1.956447493E-3
2.837500000E-2;1.900422620E-3
2.839583333E-2;1.021249918E-3
2.841666667E-2;9.722267860E-4
2.843750000E-2;1.326674595E-3
2.845833333E-2;1.216441044E-3
2.847916667E-2;6.308697048E-4
2.850000000E-2;1.750544179E-4
2.852083333E-2;-1.035542809E-4
2.854166667E-2;-1.360516908E-4
2.856250000E-2;-2.170897687E-6
2.858333333E-2;-1.633933607E-5
2.860416667E-2;-6.281695096E-4
2.862500000E-2;-1.612446737E-3
2.864583333E-2;-1.713072415E-3
2.866666667E-2;-1.482612453E-3
2.868750000E-2;-1.873804489E-3
2.870833333E-2;-2.239202615E-3
2.872916667E-2;-2.167229075E-3
2.875000000E-2;-2.269370714E-3
2.877083333E-2;-2.696695970E-3
2.879166667E-2;-2.817559987E-3
2.881250000E-2;-3.043474164E-3
2.883333333E-2;-3.537219949E-3
2.885416667E-2;-3.561705351E-3
2.887500000E-2;-3.446244169E-3
2.889583333E-2;-3.863006830E-3
2.891666667E-2;-4.348233808E-3
2.893750000E-2;-4.362345207E-3
2.895833333E-2;-4.256386776E-3
2.897916667E-2;-4.319975153E-3
2.900000000E-2;-4.580504261E-3
2.902083333E-2;-4.814030603E-3
2.904166667E-2;-4.766681697E-3
2.906250000E-2;-4.673250020E-3
2.908333333E-2;-4.823891446E-3
2.910416667E-2;-5.062391050E-3
2.912500000E-2;-5.035094917E-3
2.914583333E-2;-5.050364416E-3
2.916666667E-2;-5.303434562E-3
2.918750000E-2;-5.512534175E-3
2.920833333E-2;-5.465434864E-3
2.922916667E-2;-5.171105266E-3
2.925000000E-2;-5.393906962E-3
2.927083333E-2;-5.885464605E-3
2.929166667E-2;-5.453531630E-3
2.931250000E-2;-4.800097086E-3
2.933333333E-2;-5.084103905E-3
2.935416667E-2;-5.402348470E-3
2.937500000E-2;-4.888718016E-3
2.939583333E-2;-4.544042051E-3
2.941666667E-2;-4.886756185E-3
2.943750000E-2;-4.795017187E-3
2.945833333E-2;-4.044590984E-3
2.947916667E-2;-3.942251671E-3
2.950000000E-2;-4.297456704E-3
2.952083333E-2;-4.120884929E-3
2.954166667E-2;-3.728980199E-3
2.956250000E-2;-3.748059738E-3
2.958333333E-2;-3.780197119E-3
2.960416667E-2;-2.940512262E-3
2.962500000E-2;-2.427418949E-3
2.964583333E-2;-3.058774397E-3
2.966666667E-2;-3.156849183E-3
2.968750000E-2;-2.557442524E-3
2.970833333E-2;-2.223817632E-3
2.972916667E-2;-2.133738715E-3
2.975000000E-2;-2.240537899E-3
2.977083333E-2;-2.189960098E-3
2.979166667E-2;-1.810067915E-3
2.981250000E-2;-1.793909003E-3
2.983333333E-2;-2.282066504E-3
2.985416667E-2;-2.521034796E-3
2.987500000E-2;-2.459303942E-3
2.989583333E-2;-2.737822710E-3
2.991666667E-2;-2.814572072E-3
2.993750000E-2;-2.034376841E-3
2.995833333E-2;-1.887355815E-3
2.997916667E-2;-2.686358988E-3
3.000000000E-2;-2.413857263E-3
3.002083333E-2;-1.768879592E-3
3.004166667E-2;-2.130276756E-3
3.006250000E-2;-2.362167230E-3
3.008333333E-2;-2.080933191E-3
3.010416667E-2;-1.763446257E-3
3.012500000E-2;-1.519450103E-3
3.014583333E-2;-1.452415832E-3
3.016666667E-2;-1.857877709E-3
3.018750000E-2;-2.309233882E-3
3.020833333E-2;-1.945968717E-3
3.022916667E-2;-1.501579187E-3
3.025000000E-2;-1.682854258E-3
3.027083333E-2;-1.979252091E-3
3.029166667E-2;-1.998249674E-3
3.031250000E-2;-1.500581158E-3
3.033333333E-2;-6.184721715E-4
3.035416667E-2;-4.437767493E-4
3.037500000E-2;-1.432468765E-3
3.039583333E-2;-2.020024927E-3
3.041666667E-2;-1.213357900E-3
3.043750000E-2;-1.410529367E-4
3.045833333E-2;-2.455891517E-4
3.047916667E-2;-1.219243743E-3
3.050000000E-2;-1.704028691E-3
3.052083333E-2;-1.684691175E-3
3.054166667E-2;-1.800469356E-3
3.056250000E-2;-2.244196832E-3
3.058333333E-2;-2.419149736E-3
3.060416667E-2;-2.404241823E-3
3.062500000E-2;-3.008838044E-3
3.064583333E-2;-3.339039627E-3
3.066666667E-2;-2.772173844E-3
3.068750000E-2;-2.340594074E-3
3.070833333E-2;-3.053958761E-3
3.072916667E-2;-3.844551742E-3
3.075000000E-2;-3.258659970E-3
3.077083333E-2;-2.509753453E-3
3.079166667E-2;-2.846159274E-3
3.081250000E-2;-2.975754440E-3
3.083333333E-2;-1.878890209E-3
3.085416667E-2;-1.318742638E-3
3.087500000E-2;-1.850439818E-3
3.089583333E-2;-2.240363974E-3
3.091666667E-2;-1.987869386E-3
3.093750000E-2;-6.942319451E-4
3.095833333E-2;2.513899235E-4
3.097916667E-2;-4.475098103E-4
3.100000000E-2;-1.374844927E-3
3.102083333E-2;-8.059978718E-4
3.104166667E-2;5.992049701E-4
3.106250000E-2;5.405405536E-4
3.108333333E-2;-8.521014825E-4
3.110416667E-2;-1.117112115E-3
3.112500000E-2;4.465735110E-4
3.114583333E-2;1.193307340E-3
3.116666667E-2;-4.758327559E-4
3.118750000E-2;-1.282113721E-3
3.120833333E-2;8.490613545E-4
3.122916667E-2;2.278186381E-3
3.125000000E-2;6.257049390E-4
3.127083333E-2;-6.616718601E-4
