Fréquence (Hz);Niveau (dB)
106.201172;-48.870079
106.567383;-44.169411
106.933594;-46.000275
107.299805;-40.881863
107.666016;-33.704651
108.032227;-37.691109
108.398438;-47.239758
108.764648;-41.982273
109.130859;-46.014130
109.497070;-39.491722
109.863281;-34.065502
110.229492;-39.934704
110.595703;-43.445126
110.961914;-41.849365
111.328125;-43.847176
111.694336;-38.138458
112.060547;-34.668972
112.426758;-42.553371
112.792969;-44.855442
113.159180;-41.967175
113.525391;-45.235859
113.891602;-37.051239
114.257812;-35.645329
114.624023;-43.846970
114.990234;-42.886742
115.356445;-41.159988
115.722656;-42.564594
116.088867;-37.322266
116.455078;-37.931526
116.821289;-43.989643
117.187500;-39.230980
117.553711;-41.176998
117.919922;-45.197933
118.286133;-38.162140
118.652344;-40.615936
119.018555;-47.707294
119.384766;-41.411266
119.750977;-43.681660
120.117188;-44.406166
120.483398;-37.401516
120.849609;-41.857246
121.215820;-45.344524
121.582031;-40.064266
121.948242;-44.094051
122.314453;-42.397659
122.680664;-38.511757
123.046875;-44.596615
123.413086;-42.800667
123.779297;-39.116554
124.145508;-45.776318
124.511719;-44.178455
124.877930;-41.192707
125.244141;-47.309200
125.610352;-41.816921
125.976562;-40.466007
126.342773;-45.519646
126.708984;-41.906368
127.075195;-41.398808
127.441406;-46.063065
127.807617;-41.632793
128.173828;-41.638477
128.540039;-46.193104
128.906250;-40.250710
129.272461;-40.825871
129.638672;-43.774651
130.004883;-39.644043
130.371094;-40.253330
130.737305;-41.959297
131.103516;-38.103352
131.469727;-40.522396
131.835938;-40.749069
132.202148;-36.338207
132.568359;-39.287567
132.934570;-44.438221
133.300781;-40.107887
133.666992;-43.301132
134.033203;-41.612644
134.399414;-37.195099
134.765625;-42.739887
135.131836;-45.790325
135.498047;-42.307495
135.864258;-47.590267
136.230469;-43.198479
136.596680;-40.344719
136.962891;-46.620502
137.329102;-44.627148
137.695312;-42.953697
138.061523;-48.550148
138.427734;-42.264290
138.793945;-41.012882
139.160156;-48.483120
139.526367;-41.669621
139.892578;-41.414337
140.258789;-48.407127
140.625000;-40.577396
140.991211;-40.685757
141.357422;-46.341927
141.723633;-41.678707
142.089844;-42.684284
142.456055;-46.182640
142.822266;-39.975403
143.188477;-42.169575
143.554688;-45.122452
143.920898;-40.101669
144.287109;-42.050949
144.653320;-43.355225
145.019531;-39.901340
145.385742;-39.383949
145.751953;-38.859150
146.118164;-39.567249
146.484375;-41.818497
146.850586;-41.317528
147.216797;-37.960922
147.583008;-38.275303
147.949219;-37.202137
148.315430;-37.609760
148.681641;-40.066166
149.047852;-40.060566
149.414062;-39.310303
149.780273;-43.072674
150.146484;-42.545933
150.512695;-42.627392
150.878906;-45.644226
151.245117;-43.972157
151.611328;-44.937233
151.977539;-47.949219
152.343750;-45.374680
152.709961;-45.505074
153.076172;-47.177467
153.442383;-40.100269
153.808594;-40.417007
154.174805;-44.339855
154.541016;-44.905537
154.907227;-46.075882
155.273438;-43.452888
155.639648;-40.480919
156.005859;-43.304817
156.372070;-45.953785
156.738281;-45.658043
157.104492;-48.176811
157.470703;-47.381783
157.836914;-44.996910
158.203125;-48.650566
158.569336;-52.492004
158.935547;-51.209221
159.301758;-52.410988
159.667969;-49.397648
160.034180;-47.786293
160.400391;-49.153362
160.766602;-48.882488
161.132812;-49.958382
161.499023;-52.331104
161.865234;-46.726208
162.231445;-44.397655
162.597656;-48.901909
162.963867;-49.938961
163.330078;-48.335659
163.696289;-47.345592
164.062500;-44.095695
164.428711;-43.698250
164.794922;-46.221550
165.161133;-48.498878
165.527344;-51.547771
165.893555;-49.501724
166.259766;-42.022034
166.625977;-43.388123
166.992188;-49.163517
167.358398;-49.152164
167.724609;-51.595879
168.090820;-49.685215
168.457031;-44.907776
168.823242;-48.265087
169.189453;-54.493908
169.555664;-53.722145
169.921875;-54.172428
170.288086;-51.078526
170.654297;-48.342411
171.020508;-49.353077
171.386719;-49.908714
171.752930;-48.567837
172.119141;-47.809231
172.485352;-47.149841
172.851562;-47.264072
173.217773;-47.030479
173.583984;-45.832527
173.950195;-45.284351
174.316406;-44.993893
174.682617;-45.066544
175.048828;-45.193249
175.415039;-45.971619
175.781250;-46.852123
176.147461;-48.627304
176.513672;-50.231060
