Fréquence (Hz);Niveau (dB)
164.527130;-53.102840
164.863586;-54.643909
165.200043;-52.733967
165.536499;-53.598179
165.872955;-52.572319
166.209412;-44.770363
166.545868;-43.985500
166.882324;-50.550804
167.218781;-52.572441
167.555237;-52.241734
167.891693;-52.611320
168.228149;-51.973705
168.564606;-50.187080
168.901062;-49.873829
169.237518;-49.947292
169.573975;-48.725071
169.910431;-49.626160
170.246887;-48.767532
170.583344;-46.584972
170.919800;-45.502701
171.256256;-46.026581
171.592712;-46.340336
171.929169;-46.132313
172.265625;-44.219357
172.602081;-39.903538
172.938538;-39.135769
173.274994;-42.719051
173.611450;-44.796852
173.947906;-44.679153
174.284363;-45.286289
174.620819;-45.774475
174.957275;-45.570099
175.293732;-45.306355
175.630188;-44.943691
175.966644;-43.284962
176.303101;-44.255276
176.639557;-46.792179
176.976013;-48.684765
177.312469;-48.786667
177.648926;-47.600357
177.985382;-47.254395
178.321838;-48.035229
178.658295;-47.005356
178.994751;-43.542606
179.331207;-43.728161
179.667664;-48.712360
180.004120;-49.455791
180.340576;-47.790627
180.677032;-52.650505
181.013489;-52.633190
181.349945;-50.473793
181.686401;-51.580997
182.022858;-51.163494
182.359314;-47.715302
182.695770;-50.788010
183.032227;-55.399460
183.368683;-52.767582
183.705139;-54.738659
184.041595;-56.483604
184.378052;-51.669395
184.714508;-51.623085
185.050964;-52.648762
185.387421;-46.307907
185.723877;-45.463314
186.060333;-50.416080
186.396790;-48.987530
186.733246;-46.915020
187.069702;-52.937428
187.406158;-55.037495
187.742615;-51.336796
188.079071;-51.492687
188.415527;-52.974609
188.751984;-49.005791
189.088440;-50.815742
189.424896;-54.334465
189.761353;-53.307648
190.097809;-54.912281
190.434265;-53.583794
190.770721;-49.306736
191.107178;-49.274738
191.443634;-51.190491
191.780090;-48.041332
192.116547;-47.574203
192.453003;-50.763985
192.789459;-50.057838
193.125916;-48.803276
193.462372;-52.739197
193.798828;-53.604939
194.135284;-50.547840
194.471741;-51.270100
194.808197;-52.146473
195.144653;-48.193352
195.481110;-49.830204
195.817566;-53.600563
196.154022;-53.763779
196.490479;-54.344803
196.826935;-54.288692
197.163391;-51.824978
197.499847;-51.258518
197.836304;-52.055038
198.172760;-49.096401
198.509216;-47.939804
198.845673;-51.659584
199.182129;-52.572704
199.518585;-51.712238
199.855042;-51.111797
200.191498;-50.732639
200.527954;-50.539146
200.864410;-51.065067
201.200867;-51.661671
201.537323;-48.717194
201.873779;-50.271473
202.210236;-51.565338
202.546692;-49.496395
202.883148;-49.392952
203.219604;-49.042011
203.556061;-47.064342
203.892517;-47.592068
204.228973;-49.184109
204.565430;-46.258160
204.901886;-45.338219
205.238342;-46.865864
205.574799;-46.754288
205.911255;-45.492832
206.247711;-45.787163
206.584167;-46.621784
206.920624;-47.187347
207.257080;-46.469269
207.593536;-47.037971
207.929993;-46.241749
208.266449;-46.103996
208.602905;-45.008911
208.939362;-44.200397
209.275818;-45.429062
209.612274;-46.578640
209.948730;-45.162754
210.285187;-44.624344
210.621643;-45.288189
210.958099;-44.778255
211.294556;-44.506145
211.631012;-48.314423
211.967468;-50.767307
212.303925;-50.299782
212.640381;-50.910316
212.976837;-51.844227
213.313293;-52.038696
213.649750;-54.562618
213.986206;-53.375946
214.322662;-49.704830
214.659119;-50.815418
214.995575;-53.872204
215.332031;-54.053608
215.668488;-54.766510
216.004944;-55.230576
216.341400;-55.473148
216.677856;-56.588257
217.014313;-55.250290
217.350769;-49.546574
217.687225;-47.492035
218.023682;-51.741055
218.360138;-51.687332
218.696594;-49.810848
219.033051;-54.003628
219.369507;-52.296127
219.705963;-47.511917
220.042419;-50.166927
220.378876;-50.573887
220.715332;-47.675812
221.051788;-49.705612
221.388245;-54.346619
221.724701;-51.885223
222.061157;-52.647964
222.397614;-56.720688
222.734070;-57.705509
223.070526;-57.692501
223.406982;-57.018162
223.743439;-54.154118
224.079895;-52.949928
224.416351;-56.205429
224.752808;-55.960709
225.089264;-53.663960
225.425720;-54.678162
225.762177;-54.182266
226.098633;-53.766460
226.435089;-56.193855
226.771545;-56.540405
227.108002;-55.733059
227.444458;-57.808071
227.780914;-56.921448
228.117371;-54.280121
228.453827;-52.272648
228.790283;-51.185417
229.126740;-51.747204
229.463196;-52.775757
229.799652;-52.562477
230.136108;-51.329834
230.472565;-52.945438
230.809021;-53.446911
231.145477;-51.185413
231.481934;-49.099602
231.818390;-49.370506
232.154846;-49.924957
232.491302;-50.675903
232.827759;-52.780464
233.164215;-53.061394
233.500671;-51.802551
233.837128;-52.858894
234.173584;-53.236713
234.510040;-51.000446
234.846497;-50.882450
235.182953;-52.779530
235.519409;-51.802135
235.855865;-49.936573
236.192322;-49.116280
236.528778;-49.123413
236.865234;-49.180073
237.201691;-53.654259
237.538147;-54.440407
237.874603;-53.228035
238.211060;-54.989281
238.547516;-54.406376
238.883972;-53.464912
239.220428;-55.423351
239.556885;-54.125858
239.893341;-53.038803
240.229797;-54.674202
240.566254;-55.298183
240.902710;-52.329014
241.239166;-52.380867
241.575623;-54.144524
241.912079;-53.911034
242.248535;-55.278210
242.584991;-55.737408
242.921448;-53.188751
243.257904;-51.340836
243.594360;-54.587521
243.930817;-54.813957
244.267273;-52.750401
244.603729;-54.537575
244.940186;-54.412357
245.276642;-53.014256
245.613098;-53.910213
245.949554;-54.639488
246.286011;-53.221756
246.622467;-54.619606
246.958923;-55.569515
247.295380;-52.112690
247.631836;-51.373112
247.968292;-51.696335
248.304749;-51.735306
248.641205;-52.511826
248.977661;-53.525703
249.314117;-52.251236
249.650574;-51.897957
249.987030;-52.343113
250.323486;-52.071651
250.659943;-50.757359
250.996399;-51.710617
251.332855;-49.769451
251.669312;-48.337685
252.005768;-48.785034
252.342224;-48.466702
252.678680;-48.562592
253.015137;-47.636253
253.351593;-47.836803
253.688049;-48.038425
254.024506;-49.273037
254.360962;-50.779694
254.697418;-51.266933
255.033875;-51.798897
255.370331;-49.907452
255.706787;-48.128292
256.043243;-46.045547
256.379700;-45.254459
256.716156;-45.629963
257.052612;-45.586884
257.389069;-46.655743
257.725525;-47.909718
258.061981;-45.343513
258.398438;-42.025196
258.734894;-40.116947
259.071350;-40.301262
259.407806;-41.080242
259.744263;-43.024632
260.080719;-44.034767
260.417175;-44.452885
260.753632;-43.308514
261.090088;-44.108894
261.426544;-45.595947
261.763000;-44.141403
262.099457;-42.997688
262.435913;-42.474598
262.772369;-42.814651
263.108826;-42.526379
263.445282;-43.565113
263.781738;-43.831112
264.118195;-43.868481
264.454651;-44.530136
264.791107;-44.308216
265.127563;-43.551167
265.464020;-44.627201
265.800476;-45.115383
266.136932;-45.583397
266.473389;-47.630810
266.809845;-49.404964
267.146301;-49.906151
267.482758;-50.906429
267.819214;-50.632412
268.155670;-49.021580
268.492126;-48.668514
268.828583;-49.701962
269.165039;-50.200340
269.501495;-50.507446
269.837952;-50.238029
270.174408;-50.652214
270.510864;-50.286011
270.847321;-50.994240
271.183777;-51.332661
271.520233;-50.621666
271.856689;-49.765324
272.193146;-49.346092
272.529602;-49.756145
272.866058;-49.217709
273.202515;-49.217693
273.538971;-48.422859
273.875427;-47.524261
274.211884;-47.225864
274.548340;-48.058029
274.884796;-48.100079
275.221252;-47.664989
275.557709;-46.890156
275.894165;-44.943729
276.230621;-43.764496
276.567078;-44.377079
276.903534;-45.368576
277.239990;-45.368965
277.576447;-45.455688
277.912903;-45.911377
278.249359;-45.753700
278.585815;-45.519058
278.922272;-46.720089
279.258728;-47.617409
279.595184;-47.596039
279.931641;-48.037399
280.268097;-48.526283
280.604553;-48.002331
280.941010;-47.841648
281.277466;-48.636810
281.613922;-48.468075
281.950378;-49.075474
282.286835;-49.817074
282.623291;-52.421131
282.959747;-54.353180
283.296204;-55.244480
283.632660;-53.870113
283.969116;-53.270088
284.305573;-53.830208
284.642029;-52.740704
284.978485;-53.288376
285.314941;-55.252903
285.651398;-54.472401
285.987854;-53.932213
286.324310;-56.053883
286.660767;-56.867126
286.997223;-56.921635
287.333679;-57.014465
287.670135;-57.084610
288.006592;-55.331310
288.343048;-57.055515
288.679504;-57.365139
289.015961;-54.478203
289.352417;-56.011066
289.688873;-57.004757
290.025330;-56.148159
290.361786;-56.703087
290.698242;-56.983517
291.034698;-56.210209
291.371155;-56.173409
291.707611;-57.244297
292.044067;-55.490849
292.380524;-55.168720
292.716980;-57.734749
293.053436;-56.074387
293.389893;-57.810730
293.726349;-57.981205
294.062805;-55.562866
294.399261;-54.420345
294.735718;-56.722900
295.072174;-57.754620
295.408630;-53.889481
295.745087;-55.104206
296.081543;-56.926937
296.417999;-56.551823
296.754456;-53.869141
297.090912;-54.641476
297.427368;-53.846474
297.763824;-52.871201
298.100281;-53.924198
298.436737;-52.310566
298.773193;-51.548225
299.109650;-52.343704
299.446106;-54.457016
299.782562;-52.906036
300.119019;-50.512234
300.455475;-51.602856
300.791931;-52.450092
301.128387;-52.726734
301.464844;-51.395073
301.801300;-49.127811
302.137756;-48.708565
302.474213;-50.843273
302.810669;-50.765697
303.147125;-49.214481
303.483582;-50.522259
303.820038;-50.569828
304.156494;-49.159359
304.492950;-47.958130
304.829407;-49.327179
305.165863;-47.122547
305.502319;-45.912922
305.838776;-48.012695
306.175232;-48.622105
306.511688;-47.177868
306.848145;-45.306202
307.184601;-45.202656
307.521057;-45.919281
307.857513;-46.326309
308.193970;-45.332058
308.530426;-46.577549
308.866882;-46.173019
309.203339;-45.781067
309.539795;-46.615299
309.876251;-46.638290
310.212708;-46.357384
310.549164;-46.956741
310.885620;-45.857193
311.222076;-46.926331
311.558533;-47.540302
311.894989;-46.698643
312.231445;-46.835274
312.567902;-48.629055
312.904358;-47.811630
313.240814;-46.712616
313.577271;-46.180561
313.913727;-46.340351
314.250183;-46.316048
314.586639;-46.290855
314.923096;-46.176888
315.259552;-47.267227
315.596008;-48.482254
315.932465;-48.998894
316.268921;-48.678082
316.605377;-49.463783
316.941833;-50.461040
317.278290;-50.969162
317.614746;-49.251400
317.951202;-49.926464
318.287659;-50.670963
318.624115;-51.878277
318.960571;-53.478607
319.297028;-51.218590
319.633484;-51.694256
319.969940;-50.528725
320.306396;-52.901352
320.642853;-52.775215
320.979309;-53.205101
321.315765;-53.660732
321.652222;-53.866993
321.988678;-52.544666
322.325134;-53.335999
322.661591;-54.469673
322.998047;-54.185078
323.334503;-53.825653
323.670959;-55.067421
324.007416;-52.132607
324.343872;-50.226753
324.680328;-52.631905
325.016785;-53.947010
325.353241;-54.033043
325.689697;-53.502541
326.026154;-51.075657
326.362610;-49.101822
326.699066;-49.760551
327.035522;-51.528519
327.371979;-51.600281
327.708435;-51.624886
328.044891;-53.342960
328.381348;-53.271885
328.717804;-51.862698
329.054260;-51.005749
329.390717;-47.760246
329.727173;-48.636131
330.063629;-49.435429
330.400085;-50.755737
330.736542;-51.155293
331.072998;-51.904686
331.409454;-49.036488
331.745911;-47.384853
332.082367;-47.027824
332.418823;-46.142700
332.755280;-45.336781
333.091736;-45.801407
333.428192;-48.901970
333.764648;-51.204964
334.101105;-49.633923
334.437561;-49.452118
334.774017;-49.106689
335.110474;-49.478596
335.446930;-48.890247
335.783386;-49.960732
336.119843;-49.011223
336.456299;-47.121056
336.792755;-46.380211
337.129211;-46.247532
337.465668;-46.653873
337.802124;-46.876472
338.138580;-46.866016
338.475037;-45.676098
338.811493;-45.168530
339.147949;-43.133179
339.484406;-43.053398
339.820862;-44.267006
340.157318;-42.985920
340.493774;-42.826771
340.830231;-42.084671
341.166687;-43.992935
341.503143;-44.316242
341.839600;-44.626167
342.176056;-43.253735
342.512512;-41.319748
342.848969;-42.554550
343.185425;-43.166050
343.521881;-42.723011
343.858337;-41.935635
344.194794;-42.210949
344.531250;-43.045654
344.867706;-41.826157
345.204163;-40.737682
345.540619;-39.470181
345.877075;-39.357117
346.213531;-40.348007
346.549988;-39.507591
346.886444;-39.287060
347.222900;-40.563728
347.559357;-39.173275
347.895813;-39.584110
348.232269;-39.940731
348.568726;-41.677681
348.905182;-40.584290
349.241638;-39.938705
349.578094;-40.153763
349.914551;-39.927567
350.251007;-40.719643
350.587463;-40.358208
350.923920;-40.625286
351.260376;-40.814934
351.596832;-42.244572
351.933289;-42.604156
352.269745;-40.959019
352.606201;-40.450134
352.942657;-39.721710
353.279114;-41.163525
353.615570;-41.722813
353.952026;-41.544163
354.288483;-41.594994
354.624939;-42.007496
354.961395;-43.316978
355.297852;-42.631134
355.634308;-43.830273
355.970764;-45.203976
356.307220;-45.611675
356.643677;-45.211575
356.980133;-45.722496
357.316589;-46.389145
357.653046;-46.901665
357.989502;-48.675522
358.325958;-47.730270
358.662415;-47.494457
358.998871;-48.426968
359.335327;-47.905979
359.671783;-48.488857
360.008240;-48.631805
360.344696;-49.209743
360.681152;-49.391666
361.017609;-49.587044
361.354065;-49.501720
361.690521;-49.021072
362.026978;-50.849163
362.363434;-51.684418
362.699890;-51.627541
363.036346;-52.796196
363.372803;-54.337563
363.709259;-53.676037
364.045715;-53.263718
364.382172;-53.320728
364.718628;-52.278790
365.055084;-51.973583
365.391541;-53.891029
365.727997;-53.837151
366.064453;-55.549629
366.400909;-56.428932
366.737366;-56.120705
367.073822;-54.810936
367.410278;-54.825535
367.746735;-56.097717
368.083191;-55.198429
368.419647;-55.945057
368.756104;-55.571213
369.092560;-55.661331
369.429016;-55.826511
369.765472;-56.109818
370.101929;-54.119320
370.438385;-54.789066
370.774841;-55.353493
371.111298;-53.904484
371.447754;-53.688969
371.784210;-54.691257
372.120667;-55.418709
372.457123;-55.981163
372.793579;-56.904545
373.130035;-54.659119
373.466492;-52.573399
373.802948;-54.059483
374.139404;-51.859280
374.475861;-51.278400
374.812317;-54.221397
375.148773;-53.575062
375.485229;-49.831787
375.821686;-51.059380
376.158142;-52.198933
376.494598;-51.772621
376.831055;-50.407703
377.167511;-51.131866
377.503967;-50.355152
377.840424;-50.620117
378.176880;-51.869522
378.513336;-52.023697
378.849792;-50.562046
379.186249;-51.722565
379.522705;-49.881149
379.859161;-49.672924
380.195618;-52.093433
380.532074;-49.764713
380.868530;-49.861843
381.204987;-50.296566
381.541443;-47.508583
381.877899;-47.319561
382.214355;-49.678391
382.550812;-46.254215
382.887268;-44.551868
383.223724;-45.736843
383.560181;-44.610012
383.896637;-42.040298
384.233093;-42.669136
384.569550;-45.991764
384.906006;-46.061237
385.242462;-45.609695
385.578918;-46.466969
385.915375;-46.308926
386.251831;-44.140656
386.588287;-43.535362
386.924744;-41.605091
387.261200;-41.372429
387.597656;-42.129242
387.934113;-44.457115
388.270569;-43.976994
388.607025;-43.466042
388.943481;-43.892063
389.279938;-43.429726
389.616394;-43.949451
389.952850;-44.165436
390.289307;-43.974529
390.625763;-43.844303
390.962219;-44.422482
391.298676;-45.019581
391.635132;-45.465092
391.971588;-45.150658
392.308044;-45.975063
392.644501;-45.569141
392.980957;-45.165489
393.317413;-46.034679
393.653870;-47.150776
393.990326;-47.072098
394.326782;-46.843449
394.663239;-47.432735
394.999695;-47.690830
395.336151;-47.771160
395.672607;-45.389874
396.009064;-45.053211
396.345520;-43.646587
396.681976;-42.926273
397.018433;-44.185059
397.354889;-44.639946
397.691345;-41.116413
398.027802;-41.714176
398.364258;-45.391449
398.700714;-45.699135
399.037170;-44.563568
399.373627;-44.774925
