Fréquence (Hz);Niveau (dB)
163.854218;-40.001209
164.190674;-39.000404
164.527130;-37.816391
164.863586;-37.758556
165.200043;-37.596897
165.536499;-37.582386
165.872955;-38.173756
166.209412;-37.245483
166.545868;-37.770657
166.882324;-39.714565
167.218781;-40.454159
167.555237;-40.764118
167.891693;-39.268604
168.228149;-39.100853
168.564606;-39.327946
168.901062;-40.590454
169.237518;-40.683064
169.573975;-39.718105
169.910431;-39.788723
170.246887;-39.958168
170.583344;-39.470802
170.919800;-40.172932
171.256256;-39.412064
171.592712;-38.352921
171.929169;-37.604595
172.265625;-36.234638
172.602081;-37.605099
172.938538;-36.814648
173.274994;-35.251617
173.611450;-35.415165
173.947906;-34.981426
174.284363;-34.474861
174.620819;-35.276981
174.957275;-34.984386
175.293732;-34.833370
175.630188;-34.917847
175.966644;-35.897999
176.303101;-36.893723
176.639557;-36.006618
176.976013;-36.607292
177.312469;-37.703526
177.648926;-38.201492
177.985382;-38.582146
178.321838;-38.345398
178.658295;-38.196358
178.994751;-37.963989
179.331207;-37.047180
179.667664;-37.564365
180.004120;-37.810143
180.340576;-37.856953
180.677032;-38.266296
181.013489;-38.290485
181.349945;-37.871628
181.686401;-37.800465
182.022858;-37.040295
182.359314;-36.403118
182.695770;-36.857121
183.032227;-38.228348
183.368683;-39.674549
183.705139;-40.581478
184.041595;-42.656261
184.378052;-42.331936
184.714508;-43.306679
185.050964;-40.464821
185.387421;-40.048141
185.723877;-41.792278
186.060333;-41.798836
186.396790;-42.698814
186.733246;-42.673756
187.069702;-42.398624
187.406158;-41.756981
187.742615;-41.404667
188.079071;-40.574429
188.415527;-40.975365
188.751984;-40.909439
189.088440;-40.880848
189.424896;-39.241199
189.761353;-37.979290
190.097809;-36.357979
190.434265;-36.183773
190.770721;-36.989643
191.107178;-37.317978
191.443634;-38.389065
191.780090;-37.538219
192.116547;-37.754425
192.453003;-36.994476
192.789459;-36.945114
193.125916;-35.061813
193.462372;-35.498402
193.798828;-36.332737
194.135284;-36.633541
194.471741;-36.212521
194.808197;-36.302380
195.144653;-37.540829
195.481110;-38.196232
195.817566;-37.746445
196.154022;-38.427792
196.490479;-36.581810
196.826935;-35.065243
197.163391;-35.022430
197.499847;-36.861782
197.836304;-36.119175
198.172760;-34.870090
198.509216;-36.075375
198.845673;-36.654423
199.182129;-36.645863
199.518585;-38.098911
199.855042;-38.161961
200.191498;-37.693863
200.527954;-38.410233
200.864410;-37.692856
