Fréquence (Hz);Niveau (dB)
200.864410;-38.800793
201.200867;-41.730251
201.537323;-45.718960
201.873779;-36.606190
202.210236;-42.869865
202.546692;-42.162392
202.883148;-43.440918
203.219604;-43.370121
203.556061;-39.326965
203.892517;-42.724655
204.228973;-38.110645
204.565430;-39.667015
204.901886;-37.981339
205.238342;-33.935825
205.574799;-39.492538
205.911255;-38.170753
206.247711;-40.708054
206.584167;-36.464699
206.920624;-36.900208
207.257080;-37.484997
207.593536;-37.887695
207.929993;-35.754322
208.266449;-35.142998
208.602905;-37.957951
208.939362;-37.926517
209.275818;-37.712166
209.612274;-37.572575
209.948730;-34.470997
210.285187;-39.431919
210.621643;-38.003506
210.958099;-37.725697
211.294556;-37.620087
211.631012;-37.879379
211.967468;-37.257469
212.303925;-37.571697
212.640381;-38.831150
212.976837;-36.190201
213.313293;-37.127087
213.649750;-37.361237
213.986206;-38.615162
214.322662;-37.502964
214.659119;-33.223225
214.995575;-38.626064
215.332031;-36.881290
215.668488;-39.230099
216.004944;-36.636078
216.341400;-38.401581
216.677856;-37.415466
217.014313;-36.119495
217.350769;-37.273220
217.687225;-36.095413
218.023682;-36.049480
218.360138;-35.816502
218.696594;-33.342762
219.033051;-33.883186
219.369507;-32.958733
219.705963;-32.180573
220.042419;-28.854980
220.378876;-30.567020
220.715332;-29.857294
221.051788;-29.126917
221.388245;-33.464077
221.724701;-35.014824
222.061157;-36.040134
222.397614;-38.992771
222.734070;-36.120049
223.070526;-39.113750
223.406982;-37.363571
223.743439;-36.723976
224.079895;-34.337902
224.416351;-39.188377
224.752808;-40.180676
225.089264;-39.839760
225.425720;-41.085781
225.762177;-39.839901
226.098633;-41.632183
226.435089;-39.716255
226.771545;-39.107647
227.108002;-39.612537
227.444458;-39.263702
227.780914;-40.736893
228.117371;-39.996128
228.453827;-39.072845
228.790283;-38.305271
229.126740;-42.258438
229.463196;-41.333813
229.799652;-40.240868
230.136108;-41.326584
230.472565;-41.108185
230.809021;-41.383751
231.145477;-43.999958
231.481934;-41.230339
231.818390;-44.518936
232.154846;-40.771240
232.491302;-43.045006
232.827759;-41.149612
233.164215;-38.945675
233.500671;-38.116108
233.837128;-43.102352
234.173584;-41.022480
234.510040;-39.583473
234.846497;-44.319981
235.182953;-41.632256
235.519409;-44.273487
235.855865;-43.433727
236.192322;-41.272865
236.528778;-42.715179
236.865234;-39.494560
237.201691;-43.415829
237.538147;-41.891006
237.874603;-38.178436
238.211060;-42.330368
238.547516;-42.427124
238.883972;-45.283634
239.220428;-41.691711
239.556885;-43.335869
239.893341;-41.631466
240.229797;-41.831051
240.566254;-40.167549
240.902710;-37.288651
241.239166;-39.994553
241.575623;-37.141323
241.912079;-40.923725
242.248535;-39.737289
242.584991;-36.610481
242.921448;-39.243355
243.257904;-42.594387
243.594360;-41.789158
243.930817;-40.674732
244.267273;-40.455967
244.603729;-41.010410
244.940186;-41.444988
245.276642;-39.093174
245.613098;-38.971577
245.949554;-38.327805
246.286011;-36.723656
246.622467;-35.782200
246.958923;-34.437645
247.295380;-34.304054
247.631836;-37.197971
247.968292;-37.114555
248.304749;-38.990463
248.641205;-38.938343
248.977661;-40.072536
249.314117;-40.068523
249.650574;-38.954327
249.987030;-42.328243
250.323486;-40.194675
250.659943;-41.269428
250.996399;-41.231464
251.332855;-42.328384
251.669312;-43.820210
252.005768;-38.604256
252.342224;-44.728954
252.678680;-43.892879
253.015137;-42.496857
253.351593;-43.677731
253.688049;-40.961025
254.024506;-44.974609
254.360962;-43.531433
254.697418;-41.721916
255.033875;-39.922447
255.370331;-40.517216
255.706787;-41.607361
256.043243;-38.650944
256.379700;-42.342731
256.716156;-38.046406
257.052612;-44.611183
257.389069;-46.032890
257.725525;-43.316067
258.061981;-43.174480
258.398438;-40.464420
258.734894;-46.258564
259.071350;-44.513798
259.407806;-40.462276
259.744263;-40.853081
260.080719;-42.254272
260.417175;-44.421173
260.753632;-41.965382
261.090088;-40.245735
261.426544;-38.159012
261.763000;-45.259369
262.099457;-44.821182
262.435913;-40.763008
262.772369;-45.186050
263.108826;-40.052784
263.445282;-46.216366
263.781738;-43.427982
264.118195;-40.830681
264.454651;-43.675838
264.791107;-39.917671
265.127563;-44.646431
265.464020;-41.594490
265.800476;-40.246880
266.136932;-38.459095
266.473389;-46.034443
266.809845;-43.954941
267.146301;-42.604645
267.482758;-43.779484
267.819214;-40.798077
268.155670;-43.425255
268.492126;-41.307545
268.828583;-38.313904
269.165039;-41.930779
269.501495;-41.169277
269.837952;-43.244785
270.174408;-44.201916
270.510864;-38.472881
270.847321;-39.727356
271.183777;-42.854885
271.520233;-43.138527
271.856689;-41.419830
272.193146;-40.248028
272.529602;-40.489891
272.866058;-43.012413
273.202515;-40.626850
273.538971;-40.465420
273.875427;-40.013512
274.211884;-38.769390
274.548340;-40.948925
274.884796;-39.631733
275.221252;-35.961761
275.557709;-37.836559
275.894165;-38.617790
276.230621;-37.771202
276.567078;-34.800503
276.903534;-35.797504
277.239990;-33.632309
277.576447;-32.946178
277.912903;-31.619022
278.249359;-33.309715
278.585815;-34.386978
278.922272;-37.187073
279.258728;-40.202282
279.595184;-41.163681
279.931641;-39.295704
280.268097;-41.684322
280.604553;-44.368279
280.941010;-42.717312
281.277466;-42.041264
281.613922;-44.731487
281.950378;-45.794209
282.286835;-44.472229
282.623291;-44.138412
282.959747;-44.901993
283.296204;-45.321747
283.632660;-44.003235
283.969116;-47.726173
284.305573;-46.250931
284.642029;-43.101543
