Fréquence (Hz);Niveau (dB)
257.446289;-43.143856
257.812500;-40.204823
258.178711;-36.850689
258.544922;-40.481003
258.911133;-39.890903
259.277344;-39.494865
259.643555;-39.705826
260.009766;-36.827942
260.375977;-34.669586
260.742188;-35.410366
261.108398;-36.375408
261.474609;-36.748646
261.840820;-37.052845
262.207031;-35.388973
262.573242;-35.623878
262.939453;-37.598961
263.305664;-38.407650
263.671875;-41.302547
264.038086;-42.333027
264.404297;-38.616211
264.770508;-39.447609
265.136719;-41.250786
265.502930;-44.415115
265.869141;-45.673199
266.235352;-43.978500
266.601562;-39.898422
266.967773;-42.478874
267.333984;-46.894276
267.700195;-48.950821
268.066406;-47.649368
268.432617;-44.823917
268.798828;-40.996651
269.165039;-45.192505
269.531250;-45.843647
269.897461;-45.674122
270.263672;-44.133282
270.629883;-41.786240
270.996094;-39.801487
271.362305;-42.410618
271.728516;-44.472893
272.094727;-42.604076
272.460938;-42.504898
272.827148;-39.718204
273.193359;-38.460331
273.559570;-43.198555
273.925781;-43.288567
274.291992;-44.956680
274.658203;-46.216507
275.024414;-41.670372
275.390625;-41.689407
275.756836;-45.185722
276.123047;-45.282703
276.489258;-45.581264
276.855469;-45.615242
277.221680;-40.594410
277.587891;-42.507561
277.954102;-47.108719
278.320312;-46.766769
278.686523;-47.255287
279.052734;-44.829361
279.418945;-41.379517
279.785156;-43.838749
280.151367;-46.861050
280.517578;-47.751816
280.883789;-47.469879
281.250000;-44.544804
281.616211;-40.895920
281.982422;-44.455906
282.348633;-45.521240
282.714844;-45.446583
283.081055;-44.551571
283.447266;-43.220745
283.813477;-41.875271
284.179688;-44.387451
284.545898;-46.650398
284.912109;-47.177753
285.278320;-49.243561
285.644531;-43.897259
286.010742;-42.146629
286.376953;-45.424641
286.743164;-46.115311
287.109375;-45.366325
287.475586;-43.416451
287.841797;-41.507221
288.208008;-42.199783
288.574219;-42.183880
288.940430;-44.807930
289.306641;-45.838932
289.672852;-44.034332
290.039062;-41.140858
290.405273;-39.260269
290.771484;-37.606865
291.137695;-36.865013
291.503906;-35.386280
291.870117;-34.202991
292.236328;-31.438263
292.602539;-31.291805
292.968750;-31.211376
293.334961;-30.852352
293.701172;-28.209070
294.067383;-28.828474
294.433594;-29.027166
294.799805;-28.856346
295.166016;-30.732054
295.532227;-34.295834
295.898438;-36.788731
296.264648;-39.617092
296.630859;-40.454731
296.997070;-43.057018
297.363281;-42.683395
297.729492;-42.842083
298.095703;-40.180485
298.461914;-38.616013
298.828125;-37.952946
299.194336;-37.512314
299.560547;-39.122257
299.926758;-40.859661
300.292969;-42.432800
300.659180;-43.585266
301.025391;-45.180859
301.391602;-45.341179
301.757812;-47.068382
302.124023;-47.036888
302.490234;-44.996231
302.856445;-41.369267
303.222656;-40.734612
303.588867;-41.152042
303.955078;-40.507828
304.321289;-41.845058
304.687500;-41.747723
305.053711;-40.447414
305.419922;-40.176765
305.786133;-39.932404
306.152344;-40.284611
306.518555;-42.577705
306.884766;-41.614471
307.250977;-41.303383
307.617188;-42.177299
307.983398;-44.227097
308.349609;-42.431923
308.715820;-41.267014
309.082031;-38.252495
309.448242;-35.593437
309.814453;-35.552177
310.180664;-37.289974
310.546875;-38.506397
310.913086;-36.283436
311.279297;-34.769680
311.645508;-36.955048
312.011719;-37.240120
312.377930;-36.949310
312.744141;-37.791904
313.110352;-40.625999
313.476562;-42.185360
313.842773;-43.333427
314.208984;-45.243641
314.575195;-45.941093
314.941406;-46.036911
315.307617;-46.010845
315.673828;-42.808483
316.040039;-43.371601
316.406250;-43.129547
316.772461;-42.410042
317.138672;-41.432549
317.504883;-42.422676
317.871094;-43.223663
318.237305;-43.893536
318.603516;-43.886780
318.969727;-44.211990
319.335938;-44.967957
319.702148;-44.478794
320.068359;-42.947430
320.434570;-45.063713
320.800781;-44.806011
321.166992;-45.484234
321.533203;-46.396931
321.899414;-44.271740
322.265625;-43.499397
322.631836;-45.059143
322.998047;-46.995625
323.364258;-47.126400
323.730469;-44.747227
324.096680;-42.125957
324.462891;-43.029839
324.829102;-47.216137
325.195312;-46.940308
325.561523;-44.930916
325.927734;-45.430317
326.293945;-42.853920
326.660156;-43.090672
327.026367;-44.356266
327.392578;-44.145134
327.758789;-44.182884
328.125000;-43.901386
328.491211;-42.151405
328.857422;-44.757122
329.223633;-44.931358
329.589844;-45.622753
329.956055;-45.923203
330.322266;-43.878990
330.688477;-40.878197
331.054688;-44.544102
331.420898;-47.123432
331.787109;-47.315086
332.153320;-47.450485
332.519531;-44.405617
332.885742;-42.165302
333.251953;-44.965813
333.618164;-46.123718
333.984375;-44.934345
334.350586;-45.331001
334.716797;-42.783073
335.083008;-41.663330
335.449219;-43.543331
335.815430;-43.889462
336.181641;-45.642796
336.547852;-45.183907
336.914062;-42.402542
337.280273;-42.725750
337.646484;-44.203583
338.012695;-44.329792
338.378906;-43.015396
338.745117;-43.224968
339.111328;-41.648731
339.477539;-41.910862
339.843750;-41.523399
340.209961;-44.092236
340.576172;-46.531418
340.942383;-43.086380
341.308594;-41.270855
341.674805;-41.861759
342.041016;-42.591549
342.407227;-41.214031
342.773438;-40.546707
343.139648;-40.423935
343.505859;-37.987366
343.872070;-38.643864
344.238281;-41.354156
344.604492;-43.709572
344.970703;-42.974243
345.336914;-40.504776
345.703125;-39.278587
346.069336;-41.436684
346.435547;-39.356548
346.801758;-36.720367
347.167969;-36.522968
347.534180;-33.073162
347.900391;-30.285065
348.266602;-30.939959
348.632812;-33.457794
348.999023;-32.332973
349.365234;-30.452644
349.731445;-31.076992
350.097656;-30.754923
350.463867;-31.430943
350.830078;-32.920189
351.196289;-35.462769
351.562500;-37.485477
351.928711;-36.274437
352.294922;-38.608509
352.661133;-42.101669
353.027344;-42.343266
353.393555;-39.718708
