Fréquence (Hz);Niveau (dB)
57.534027;-24.686804
57.870483;-22.843321
58.206940;-24.239229
58.543396;-24.931536
58.879852;-25.597958
59.216309;-27.846918
59.552765;-28.175869
59.889221;-28.734091
60.225677;-27.990389
60.562134;-29.191502
60.898590;-30.812307
61.235046;-32.015240
61.571503;-30.351040
61.907959;-28.031406
62.244415;-29.849442
62.580872;-29.949669
62.917328;-29.263958
63.253784;-34.443348
63.590240;-38.686325
63.926697;-33.696949
64.263153;-30.049841
64.599609;-32.416737
64.936066;-35.650360
65.272522;-30.067108
65.608978;-27.938160
65.945435;-27.351692
66.281891;-29.304178
66.618347;-34.518803
66.954803;-37.002274
67.291260;-36.600613
67.627716;-32.990208
67.964172;-30.387461
68.300629;-30.333344
68.637085;-32.230534
68.973541;-33.680153
69.309998;-34.035042
69.646454;-35.513550
69.982910;-36.547958
70.319366;-36.772339
70.655823;-33.767029
70.992279;-32.263020
71.328735;-36.997772
71.665192;-36.616764
72.001648;-34.939976
72.338104;-32.642578
72.674561;-30.706450
73.011017;-29.794638
73.347473;-28.697927
73.683929;-31.937502
74.020386;-31.165432
74.356842;-30.802738
74.693298;-33.935257
75.029755;-33.720730
75.366211;-33.841976
75.702667;-31.777153
76.039124;-34.660774
76.375580;-32.184891
76.712036;-33.448170
77.048492;-33.270874
77.384949;-34.895489
77.721405;-36.266293
78.057861;-34.158367
78.394318;-29.423372
78.730774;-31.320034
79.067230;-32.521523
79.403687;-32.868855
79.740143;-27.400557
80.076599;-28.207111
80.413055;-33.917561
80.749512;-34.525829
81.085968;-34.072289
81.422424;-37.919102
81.758881;-38.091366
82.095337;-37.901772
82.431793;-36.743355
82.768250;-34.718502
83.104706;-36.301735
83.441162;-38.804607
83.777618;-35.636833
84.114075;-30.879856
84.450531;-30.093611
84.786987;-32.539871
85.123444;-27.057058
85.459900;-26.928288
85.796356;-29.046043
86.132812;-31.606070
86.469269;-39.025719
86.805725;-36.050697
87.142181;-34.581257
87.478638;-36.312519
87.815094;-31.274191
88.151550;-29.547447
88.488007;-31.197168
88.824463;-33.312359
89.160919;-30.901363
89.497375;-36.426224
89.833832;-34.271206
90.170288;-32.868721
90.506744;-31.571825
90.843201;-37.246243
91.179657;-33.592091
91.516113;-31.098934
91.852570;-34.032814
92.189026;-35.421127
92.525482;-35.398418
92.861938;-38.641762
93.198395;-39.360439
93.534851;-39.018852
93.871307;-34.370354
94.207764;-36.377918
94.544220;-38.536301
94.880676;-36.248169
95.217133;-35.831543
95.553589;-35.500462
95.890045;-35.564739
96.226501;-33.265125
96.562958;-33.910873
96.899414;-33.148800
97.235870;-34.761658
97.572327;-35.634262
97.908783;-37.638508
98.245239;-37.045433
98.581696;-35.281643
98.918152;-33.488857
99.254608;-35.682430
99.591064;-42.737625
99.927521;-42.943996
100.263977;-37.729298
100.600433;-37.899200
100.936890;-41.769035
101.273346;-40.423229
101.609802;-36.592274
101.946259;-36.323143
102.282715;-37.545948
102.619171;-37.808548
102.955627;-36.736244
103.292084;-34.494205
103.628540;-36.137081
103.964996;-34.621952
104.301453;-30.770565
104.637909;-30.963205
104.974365;-33.745804
105.310822;-35.109211
105.647278;-33.602448
105.983734;-34.586174
106.320190;-33.287945
106.656647;-32.623222
106.993103;-34.217213
107.329559;-33.717655
107.666016;-36.787376
108.002472;-37.635468
108.338928;-31.962688
108.675385;-26.922827
109.011841;-26.750673
109.348297;-31.226904
109.684753;-27.914789
110.021210;-28.662924
110.357666;-29.670347
110.694122;-26.562233
111.030579;-29.757412
111.367035;-27.081251
111.703491;-26.404795
112.039948;-23.019939
112.376404;-24.063078
112.712860;-25.298172
113.049316;-27.330406
113.385773;-28.191263
113.722229;-28.085854
114.058685;-30.077038
114.395142;-31.306837
114.731598;-32.692314
115.068054;-31.220938
115.404510;-30.605377
115.740967;-30.368946
116.077423;-30.503199
116.413879;-33.566437
116.750336;-34.677124
117.086792;-31.561150
117.423248;-28.883463
117.759705;-28.056496
118.096161;-29.276979
118.432617;-30.106787
118.769073;-33.543545
119.105530;-33.403786
119.441986;-32.299347
119.778442;-31.785381
120.114899;-35.582951
120.451355;-35.027740
120.787811;-35.677151
121.124268;-36.854080
121.460724;-41.230679
121.797180;-41.686031
122.133636;-38.254520
122.470093;-40.061642
122.806549;-38.279198
123.143005;-37.783997
123.479462;-41.168255
123.815918;-40.694942
124.152374;-40.809872
124.488831;-42.288734
124.825287;-42.314999
125.161743;-40.623325
125.498199;-39.927856
125.834656;-40.248398
126.171112;-40.587296
126.507568;-33.797928
126.844025;-31.908813
127.180481;-32.499378
127.516937;-32.163364
127.853394;-37.088127
128.189850;-41.322685
128.526306;-38.274136
128.862762;-35.318893
129.199219;-36.828926
129.535675;-40.448563
129.872131;-39.336311
130.208588;-35.019424
130.545044;-37.658985
130.881500;-36.880234
131.217957;-36.661266
131.554413;-38.007847
131.890869;-37.099216
132.227325;-38.167690
132.563782;-41.308769
132.900238;-42.973103
133.236694;-38.736935
133.573151;-36.910583
133.909607;-37.483688
134.246063;-39.014938
134.582520;-39.571075
134.918976;-41.821121
135.255432;-50.488503
135.591888;-41.242245
135.928345;-40.228912
136.264801;-42.149456
136.601257;-40.965466
136.937714;-42.949001
137.274170;-40.771061
137.610626;-41.170086
137.947083;-40.859241
138.283539;-38.984989
138.619995;-38.886589
138.956451;-41.438526
139.292908;-41.088333
139.629364;-42.295681
139.965820;-45.910042
140.302277;-44.678642
140.638733;-43.565899
140.975189;-41.542145
141.311646;-42.685398
141.648102;-40.248497
141.984558;-39.149567
142.321014;-39.798912
142.657471;-41.918400
142.993927;-41.958366
143.330383;-41.313484
143.666840;-40.818439
144.003296;-41.422115
144.339752;-41.080589
144.676208;-36.875072
145.012665;-37.202644
145.349121;-38.404072
145.685577;-38.789970
146.022034;-37.734329
146.358490;-36.705917
146.694946;-35.735741
147.031403;-34.558662
147.367859;-38.828663
147.704315;-41.731438
148.040771;-36.346523
148.377228;-35.740612
148.713684;-37.923946
149.050140;-39.777824
149.386597;-41.744957
149.723053;-42.916271
150.059509;-43.615807
150.395966;-40.035923
150.732422;-38.492661
151.068878;-38.583183
151.405334;-41.186874
151.741791;-44.437084
152.078247;-42.590744
152.414703;-43.119049
152.751160;-41.353504
153.087616;-39.952629
153.424072;-38.766205
153.760529;-41.631584
154.096985;-43.663422
154.433441;-42.025917
154.769897;-42.989815
155.106354;-44.450882
155.442810;-43.478153
155.779266;-44.649899
156.115723;-44.244053
156.452179;-45.129322
156.788635;-43.394020
157.125092;-40.569023
157.461548;-40.304752
157.798004;-41.823196
158.134460;-43.888924
158.470917;-41.162655
158.807373;-38.609093
159.143829;-37.665348
159.480286;-35.704704
159.816742;-35.453651
160.153198;-37.363419
160.489655;-40.569874
160.826111;-38.619850
161.162567;-37.172737
161.499023;-37.743118
161.835480;-37.440704
162.171936;-40.088638
162.508392;-40.391129
162.844849;-38.765976
163.181305;-38.451622
163.517761;-39.239937
163.854218;-38.001060
164.190674;-38.052689
164.527130;-37.723633
164.863586;-35.813969
165.200043;-34.794327
165.536499;-35.611004
165.872955;-36.167213
166.209412;-37.738300
166.545868;-42.543510
166.882324;-41.065723
167.218781;-41.905186
167.555237;-43.418030
167.891693;-46.215820
168.228149;-43.394016
168.564606;-46.506699
168.901062;-41.435364
169.237518;-38.218231
169.573975;-38.495495
169.910431;-41.038834
170.246887;-39.729042
170.583344;-37.946915
170.919800;-38.891060
171.256256;-39.808056
171.592712;-35.906864
171.929169;-36.838375
172.265625;-35.127068
172.602081;-34.844177
172.938538;-36.106163
173.274994;-33.315506
173.611450;-35.965366
173.947906;-34.065922
174.284363;-32.619701
174.620819;-35.921227
174.957275;-34.018982
175.293732;-35.717377
175.630188;-34.370396
175.966644;-36.471725
176.303101;-37.966354
176.639557;-33.877163
176.976013;-35.272064
177.312469;-35.102901
177.648926;-36.705292
177.985382;-38.087688
178.321838;-39.367966
178.658295;-36.803463
178.994751;-38.926754
179.331207;-39.635624
179.667664;-36.356476
180.004120;-34.694695
180.340576;-35.927158
180.677032;-39.013985
181.013489;-38.027122
181.349945;-36.549015
181.686401;-37.203083
182.022858;-33.931927
182.359314;-32.330742
182.695770;-34.559200
183.032227;-35.993187
183.368683;-40.833466
183.705139;-43.653847
184.041595;-41.494972
184.378052;-41.391605
184.714508;-42.988834
185.050964;-44.473480
185.387421;-46.593220
185.723877;-43.944115
186.060333;-46.118370
186.396790;-46.663944
186.733246;-46.107258
187.069702;-43.734997
187.406158;-43.945862
187.742615;-40.893764
188.079071;-40.514328
188.415527;-44.325550
188.751984;-41.980816
189.088440;-44.219254
189.424896;-44.850185
189.761353;-38.115982
190.097809;-36.893578
190.434265;-35.510727
190.770721;-34.853073
191.107178;-38.238525
191.443634;-39.364895
191.780090;-36.233593
192.116547;-39.708858
192.453003;-42.846401
192.789459;-40.958340
193.125916;-37.037922
193.462372;-36.844337
193.798828;-37.319469
194.135284;-38.249107
194.471741;-40.976212
194.808197;-41.695320
195.144653;-36.347469
195.481110;-35.680145
195.817566;-36.798687
196.154022;-36.742699
196.490479;-37.355759
196.826935;-34.308838
197.163391;-32.754314
197.499847;-35.708031
197.836304;-37.470814
198.172760;-38.849712
198.509216;-40.888992
198.845673;-36.615559
199.182129;-35.364883
199.518585;-39.196514
199.855042;-36.774696
200.191498;-36.625458
200.527954;-39.611683
200.864410;-41.265842
201.200867;-43.325424
201.537323;-41.343540
201.873779;-39.618984
202.210236;-38.093433
202.546692;-40.401875
202.883148;-38.134502
203.219604;-38.851723
203.556061;-38.369656
203.892517;-38.870064
204.228973;-45.721695
204.565430;-36.066078
204.901886;-35.006859
205.238342;-36.212074
205.574799;-39.099323
205.911255;-42.758717
206.247711;-43.892593
206.584167;-42.909966
206.920624;-42.360508
207.257080;-43.723743
207.593536;-43.503551
207.929993;-44.769863
208.266449;-41.895283
208.602905;-42.098778
208.939362;-42.616352
209.275818;-45.553181
209.612274;-41.399448
209.948730;-40.840073
210.285187;-39.054455
210.621643;-38.017460
210.958099;-39.255760
211.294556;-43.376991
211.631012;-44.665146
211.967468;-45.861439
212.303925;-46.508766
212.640381;-42.332901
212.976837;-38.693104
213.313293;-41.632214
213.649750;-46.996147
213.986206;-40.145649
214.322662;-38.260033
214.659119;-37.689373
214.995575;-41.755352
215.332031;-38.306057
215.668488;-36.297821
216.004944;-37.290886
216.341400;-34.889397
216.677856;-32.798016
217.014313;-33.135773
217.350769;-33.339306
217.687225;-30.438982
218.023682;-30.208084
218.360138;-31.463985
218.696594;-36.055676
219.033051;-32.073044
219.369507;-33.759800
219.705963;-33.870708
220.042419;-33.592716
220.378876;-34.966434
220.715332;-33.891441
221.051788;-31.499338
221.388245;-30.734318
221.724701;-32.217941
222.061157;-32.656147
222.397614;-31.604397
222.734070;-33.302303
223.070526;-32.676689
223.406982;-32.741627
223.743439;-32.853146
224.079895;-34.855865
224.416351;-38.011677
224.752808;-42.158112
225.089264;-39.845078
225.425720;-37.422703
225.762177;-38.472122
226.098633;-38.028408
226.435089;-39.189690
226.771545;-44.873592
227.108002;-41.230919
227.444458;-39.551830
227.780914;-42.732143
228.117371;-40.272923
228.453827;-38.680229
228.790283;-40.806873
229.126740;-40.421329
229.463196;-40.823036
229.799652;-41.321407
230.136108;-41.443386
230.472565;-41.776505
230.809021;-35.807449
231.145477;-32.546219
231.481934;-30.498154
231.818390;-30.315928
232.154846;-31.153625
232.491302;-32.493790
232.827759;-34.244602
233.164215;-35.157940
233.500671;-36.014294
233.837128;-36.486347
234.173584;-36.279778
234.510040;-35.060345
234.846497;-36.120758
235.182953;-35.311920
235.519409;-34.520855
235.855865;-35.145134
236.192322;-37.655865
236.528778;-39.432617
236.865234;-41.587124
237.201691;-43.252380
237.538147;-40.228256
237.874603;-39.702503
238.211060;-42.020054
238.547516;-42.518101
238.883972;-36.920895
239.220428;-38.204372
239.556885;-42.528091
239.893341;-38.906021
240.229797;-40.521870
240.566254;-45.521530
240.902710;-47.895329
241.239166;-43.395348
241.575623;-44.660191
241.912079;-51.612877
242.248535;-42.398613
242.584991;-41.808640
242.921448;-44.817551
243.257904;-43.663319
243.594360;-40.683510
243.930817;-41.399414
244.267273;-44.320919
244.603729;-42.335064
244.940186;-42.331703
245.276642;-47.692574
245.613098;-41.480598
245.949554;-42.191936
246.286011;-44.605148
246.622467;-41.147949
246.958923;-43.809387
247.295380;-43.746117
247.631836;-44.942463
247.968292;-42.991230
248.304749;-42.820431
248.641205;-45.484310
248.977661;-43.725780
249.314117;-41.890549
249.650574;-41.346653
249.987030;-42.801479
250.323486;-44.242062
250.659943;-41.932007
250.996399;-44.394836
251.332855;-45.946541
251.669312;-45.846172
252.005768;-43.516594
252.342224;-44.245796
252.678680;-48.233269
253.015137;-46.084030
253.351593;-47.593040
253.688049;-50.073074
254.024506;-49.177635
254.360962;-43.249489
254.697418;-43.837521
255.033875;-46.998280
255.370331;-42.010159
255.706787;-46.244373
256.043243;-47.371445
256.379700;-49.133728
256.716156;-43.974560
257.052612;-40.504776
257.389069;-38.994827
257.725525;-39.943909
258.061981;-40.470833
258.398438;-39.168964
258.734894;-36.497017
259.071350;-34.520744
259.407806;-36.532196
259.744263;-37.955296
260.080719;-34.808826
260.417175;-34.244492
260.753632;-36.802727
261.090088;-37.541328
261.426544;-34.308582
261.763000;-34.132027
262.099457;-34.451675
262.435913;-35.325668
262.772369;-36.365723
263.108826;-38.650341
263.445282;-37.364624
263.781738;-35.575077
264.118195;-36.886852
264.454651;-35.045090
264.791107;-35.050888
265.127563;-37.625206
265.464020;-37.900513
265.800476;-38.872223
266.136932;-38.506088
266.473389;-41.396351
266.809845;-37.768887
267.146301;-39.413288
267.482758;-39.020622
267.819214;-36.473145
268.155670;-37.092094
268.492126;-42.460094
268.828583;-40.812180
269.165039;-40.860332
269.501495;-41.146336
269.837952;-41.395935
270.174408;-41.162937
270.510864;-42.454254
270.847321;-44.467716
271.183777;-46.337814
271.520233;-44.843010
271.856689;-43.047222
272.193146;-39.466957
272.529602;-38.328758
272.866058;-38.435043
273.202515;-41.258736
273.538971;-43.474686
273.875427;-40.407761
274.211884;-38.542702
274.548340;-42.396378
274.884796;-45.314072
275.221252;-42.499947
275.557709;-41.127426
275.894165;-40.886280
276.230621;-41.990456
276.567078;-45.705482
276.903534;-43.045483
277.239990;-44.051083
277.576447;-46.662647
277.912903;-49.768070
278.249359;-49.737877
278.585815;-48.026657
278.922272;-43.809612
279.258728;-41.071274
279.595184;-40.353004
279.931641;-44.194744
280.268097;-43.563774
280.604553;-45.787247
280.941010;-44.166649
281.277466;-43.409611
281.613922;-48.057522
281.950378;-45.272903
282.286835;-43.507874
282.623291;-41.773109
282.959747;-44.063412
283.296204;-45.581532
283.632660;-42.344112
283.969116;-43.063843
284.305573;-42.426567
284.642029;-39.496628
284.978485;-41.744591
285.314941;-42.143326
285.651398;-42.371696
285.987854;-41.805077
286.324310;-39.212341
286.660767;-38.730453
286.997223;-41.543953
287.333679;-38.200783
287.670135;-39.584190
288.006592;-37.830059
288.343048;-37.239960
288.679504;-42.267017
289.015961;-38.018066
289.352417;-38.459641
289.688873;-42.303288
290.025330;-40.344437
290.361786;-41.336254
290.698242;-39.526169
291.034698;-37.413055
291.371155;-38.175888
291.707611;-35.645252
292.044067;-35.199478
292.380524;-35.417618
292.716980;-34.759026
293.053436;-33.703285
293.389893;-33.767139
293.726349;-34.018860
294.062805;-31.665169
294.399261;-29.163738
294.735718;-33.415680
295.072174;-34.846146
295.408630;-35.621517
295.745087;-37.946136
296.081543;-35.276173
296.417999;-34.831467
296.754456;-37.358147
297.090912;-35.640137
297.427368;-35.430618
297.763824;-35.372532
298.100281;-37.335201
298.436737;-39.503250
298.773193;-38.953197
299.109650;-43.018284
299.446106;-42.342499
299.782562;-39.849533
300.119019;-39.624302
300.455475;-43.299034
300.791931;-44.791367
301.128387;-44.205944
301.464844;-45.334988
301.801300;-44.187157
302.137756;-43.600563
302.474213;-42.893360
302.810669;-42.094032
303.147125;-42.249592
303.483582;-44.631550
303.820038;-47.530952
304.156494;-44.500092
304.492950;-45.531555
304.829407;-46.832676
305.165863;-48.554161
305.502319;-49.964684
305.838776;-46.580486
306.175232;-46.688644
306.511688;-46.620220
306.848145;-44.322906
307.184601;-46.481628
307.521057;-48.810810
307.857513;-48.817734
308.193970;-47.325649
308.530426;-44.607368
308.866882;-44.812103
309.203339;-42.865841
309.539795;-44.061604
309.876251;-49.646648
310.212708;-46.569984
310.549164;-44.534584
310.885620;-44.971703
311.222076;-46.528652
311.558533;-46.777172
311.894989;-45.599091
312.231445;-45.643654
312.567902;-49.110153
312.904358;-49.684090
313.240814;-45.562092
313.577271;-46.799522
313.913727;-46.214649
314.250183;-47.065258
314.586639;-48.523769
314.923096;-48.379318
315.259552;-45.633255
315.596008;-47.149910
315.932465;-47.373543
316.268921;-45.277584
316.605377;-45.631783
316.941833;-46.575375
317.278290;-43.190887
317.614746;-43.089268
317.951202;-47.000298
318.287659;-52.174633
318.624115;-51.390446
318.960571;-46.985336
319.297028;-44.547550
319.633484;-43.729633
319.969940;-45.176453
320.306396;-45.447453
320.642853;-45.314884
320.979309;-50.426212
321.315765;-45.174458
321.652222;-47.866596
321.988678;-46.106068
322.325134;-44.891644
322.661591;-43.623302
322.998047;-40.591919
323.334503;-38.044083
323.670959;-39.461376
324.007416;-44.005772
324.343872;-41.396397
324.680328;-41.697838
325.016785;-41.145988
325.353241;-38.137642
325.689697;-37.970985
326.026154;-39.652481
326.362610;-39.701187
326.699066;-39.893970
327.035522;-39.395741
327.371979;-36.856503
327.708435;-41.574299
328.044891;-43.475967
328.381348;-37.824902
328.717804;-36.695232
329.054260;-40.223473
329.390717;-38.528610
329.727173;-36.431671
330.063629;-38.005547
330.400085;-40.579185
330.736542;-37.825390
331.072998;-34.419220
331.409454;-34.734768
331.745911;-32.210056
332.082367;-32.746769
332.418823;-36.411011
332.755280;-39.749088
333.091736;-37.415089
333.428192;-36.555740
333.764648;-36.333374
334.101105;-39.189716
334.437561;-38.941025
334.774017;-39.955925
335.110474;-44.187428
335.446930;-42.789764
335.783386;-42.314587
336.119843;-40.600170
336.456299;-41.347038
336.792755;-40.441345
337.129211;-42.492767
337.465668;-41.954361
337.802124;-42.743202
338.138580;-45.370548
338.475037;-43.649281
338.811493;-46.204098
339.147949;-45.038906
339.484406;-43.028694
339.820862;-42.797501
340.157318;-43.692062
340.493774;-43.417065
340.830231;-41.631290
341.166687;-40.820126
341.503143;-42.203983
341.839600;-41.278938
342.176056;-41.244801
342.512512;-40.804623
342.848969;-40.615974
343.185425;-42.366062
343.521881;-38.480671
343.858337;-39.131500
344.194794;-39.099373
344.531250;-40.440182
344.867706;-39.077469
345.204163;-40.246223
345.540619;-42.677971
345.877075;-40.103664
346.213531;-41.823448
346.549988;-41.063255
346.886444;-41.057999
347.222900;-42.690781
347.559357;-38.774357
347.895813;-38.431057
348.232269;-40.846001
348.568726;-39.940189
348.905182;-37.708523
349.241638;-34.214336
349.578094;-35.162834
349.914551;-40.279442
350.251007;-40.936794
350.587463;-42.413429
350.923920;-43.425579
351.260376;-41.756222
351.596832;-41.267681
351.933289;-38.426479
352.269745;-40.256268
352.606201;-39.457077
352.942657;-39.410595
353.279114;-40.390572
353.615570;-39.809128
353.952026;-37.744450
354.288483;-37.299969
354.624939;-40.185230
354.961395;-42.129711
355.297852;-42.291527
355.634308;-41.692528
355.970764;-41.498489
356.307220;-41.311989
356.643677;-43.221222
356.980133;-45.185230
357.316589;-48.592438
357.653046;-46.260956
357.989502;-43.373936
358.325958;-41.814293
358.662415;-47.340424
358.998871;-45.445168
359.335327;-47.639179
359.671783;-45.279549
360.008240;-46.527004
360.344696;-50.866135
360.681152;-52.369576
361.017609;-49.443977
361.354065;-50.300423
361.690521;-50.645931
362.026978;-46.734035
362.363434;-45.913548
362.699890;-45.822617
363.036346;-50.229610
363.372803;-49.037876
363.709259;-48.404617
364.045715;-48.355774
364.382172;-48.208923
364.718628;-48.467213
365.055084;-47.464561
365.391541;-49.397003
365.727997;-46.992771
366.064453;-48.102432
366.400909;-48.255219
366.737366;-46.844856
367.073822;-48.715271
367.410278;-44.897358
367.746735;-46.762447
368.083191;-46.079407
368.419647;-47.064911
368.756104;-48.614826
369.092560;-45.373318
369.429016;-45.117912
369.765472;-47.262436
370.101929;-44.785126
370.438385;-43.029533
370.774841;-45.774380
371.111298;-45.165466
371.447754;-44.683041
371.784210;-47.621647
372.120667;-54.074177
372.457123;-49.011063
372.793579;-45.507584
373.130035;-46.949905
373.466492;-45.003101
373.802948;-44.702728
374.139404;-45.667992
374.475861;-51.486485
374.812317;-47.673431
375.148773;-46.022316
375.485229;-45.806229
375.821686;-47.101921
376.158142;-44.319046
376.494598;-44.862083
376.831055;-47.187737
377.167511;-47.728020
377.503967;-46.337101
377.840424;-47.855686
378.176880;-46.888378
378.513336;-46.511559
378.849792;-48.621704
379.186249;-48.686092
379.522705;-47.250099
379.859161;-47.655193
380.195618;-47.566490
380.532074;-46.160439
380.868530;-42.069366
381.204987;-45.213112
381.541443;-44.748287
381.877899;-44.835251
382.214355;-46.603191
382.550812;-48.263474
382.887268;-51.587849
383.223724;-47.209770
383.560181;-47.418224
383.896637;-46.054646
384.233093;-45.911896
384.569550;-45.596416
384.906006;-45.539017
385.242462;-46.464466
385.578918;-47.140179
385.915375;-46.316124
386.251831;-46.804512
386.588287;-49.489792
386.924744;-46.037270
387.261200;-42.773289
387.597656;-44.730740
387.934113;-43.261936
388.270569;-45.745888
388.607025;-45.554798
388.943481;-43.671684
389.279938;-41.778316
389.616394;-43.654980
389.952850;-46.300480
390.289307;-42.042309
390.625763;-40.039803
390.962219;-42.844124
391.298676;-49.759525
391.635132;-48.151783
391.971588;-46.144821
392.308044;-44.419479
392.644501;-41.985428
392.980957;-42.510757
393.317413;-43.603394
393.653870;-43.430412
393.990326;-41.308224
394.326782;-41.063877
394.663239;-39.176453
394.999695;-39.068905
395.336151;-38.503475
395.672607;-38.610928
396.009064;-37.922741
396.345520;-38.527306
396.681976;-42.558430
397.018433;-43.586121
397.354889;-42.102676
397.691345;-44.779140
398.027802;-48.580402
398.364258;-49.583565
398.700714;-50.505417
399.037170;-50.345871
399.373627;-47.015873
399.710083;-49.741714
400.046539;-45.710144
400.382996;-44.223587
400.719452;-44.827900
401.055908;-45.640583
401.392365;-45.353168
401.728821;-47.393147
402.065277;-46.780102
402.401733;-45.183918
402.738190;-48.751282
403.074646;-48.624535
403.411102;-46.167091
403.747559;-46.909122
404.084015;-47.727039
404.420471;-49.398029
404.756927;-46.085472
405.093384;-51.028820
405.429840;-50.156128
405.766296;-46.576202
406.102753;-45.050667
406.439209;-45.761490
406.775665;-46.384151
407.112122;-48.227810
407.448578;-53.855915
407.785034;-51.908085
408.121490;-48.678410
408.457947;-51.345139
408.794403;-48.714890
409.130859;-47.888821
409.467316;-52.348446
409.803772;-49.346230
410.140228;-48.808491
410.476685;-49.803101
410.813141;-48.277481
411.149597;-47.678242
411.486053;-47.783859
411.822510;-47.801533
412.158966;-48.771889
412.495422;-47.130550
412.831879;-49.011787
413.168335;-48.401894
413.504791;-49.948257
413.841248;-52.187687
414.177704;-46.100777
414.514160;-46.459003
414.850616;-49.209034
415.187073;-49.820572
415.523529;-57.229858
415.859985;-52.795441
416.196442;-50.497875
416.532898;-49.216713
416.869354;-49.601803
417.205811;-49.894497
417.542267;-50.150066
417.878723;-53.304047
418.215179;-52.530190
418.551636;-51.689133
418.888092;-53.502373
419.224548;-53.051353
419.561005;-50.587166
419.897461;-54.812572
420.233917;-53.854580
420.570374;-49.490128
420.906830;-50.550652
421.243286;-50.889305
421.579742;-50.359219
421.916199;-49.567165
422.252655;-50.581322
422.589111;-50.529495
422.925568;-51.762283
423.262024;-52.814774
423.598480;-49.722404
423.934937;-49.983646
424.271393;-48.597809
424.607849;-49.745262
424.944305;-52.660271
425.280762;-52.484154
425.617218;-48.829197
425.953674;-48.793499
426.290131;-47.836449
426.626587;-45.928558
426.963043;-46.496136
